userName,at,text_tokens_stemmed,Label,Label NB
Pengguna Google,2024-10-20 05:31:27,alhamdulillah aplikasi dukung,positif,positif
Pengguna Google,2024-10-20 02:19:05,sdh langgan puluh tp pernh usaha yg terima sy sbgai karywan sesal dg jobstreet tdk guna,negatif,negatif
Pengguna Google,2024-10-19 04:21:54,,positif,positif
Pengguna Google,2024-10-19 01:36:07,nyobain ya,positif,positif
Pengguna Google,2024-10-18 12:45:45,dekat,positif,positif
Pengguna Google,2024-10-18 01:50:15,cantik she aplikasi nya sayang loker gak respon lambat proses 67,positif,positif
Pengguna Google,2024-10-17 17:32:52,terimakasih jobstreet kerja jobstreet,positif,positif
Pengguna Google,2024-10-17 15:47:28,loker isi tipu loker tipu lolosin kocak,negatif,negatif
Pengguna Google,2024-10-17 14:34:01,susah nyari kerja jobstreet,negatif,negatif
Pengguna Google,2024-10-17 13:57:36,nice,positif,positif
Pengguna Google,2024-10-17 13:26:25,halo jobstreet akun yg hubung tawar kerja instant blg nomor database jobstreet data sebar ya,negatif,negatif
Pengguna Google,2024-10-17 10:56:53,usaha ptmaspion 1 11,positif,positif
Pengguna Google,2024-10-16 21:28:26,aplikasi kelas jobstreet tipu lowong kerja nya untung alam nya gak gampang tipu loker bodong lolos loker bodong posting jobstreet d,negatif,negatif
Pengguna Google,2024-10-16 09:26:33,nyaman the best resposif,positif,positif
Pengguna Google,2024-10-16 05:17:14,ni gimanasii daritdi bikin akun register aja gabisa2 tlong lh sistem baik,negatif,negatif
Pengguna Google,2024-10-15 18:52:20,gak masuk,negatif,negatif
Pengguna Google,2024-10-15 14:50:57,maaf buka jobstreet register masuk ga buka,negatif,negatif
Pengguna Google,2024-10-15 12:32:23,good,positif,positif
Pengguna Google,2024-10-15 12:21:35,real,positif,positif
Pengguna Google,2024-10-15 09:41:00,tolong ku gak enak numpang orang tua hina maki capek mohon nih aplikasi bantuin gw loker haram gua jalanin,negatif,negatif
Pengguna Google,2024-10-15 08:33:52,bagus,positif,positif
Pengguna Google,2024-10-15 08:13:44,mudah cari lowong kerja langsung lamar,positif,positif
Pengguna Google,2024-10-14 21:48:16,umur umur pake aplikasi dapet kerja kerja panggil aja kagak,negatif,negatif
Pengguna Google,2024-10-14 17:03:39,suka,positif,positif
Pengguna Google,2024-10-14 15:44:06,bismillah moga dapet kerja,positif,positif
Pengguna Google,2024-10-13 19:40:14,sbenernya bagus saran ku lebh filter loker nya banget usaha bodong nawarin loker palsu,negatif,negatif
Pengguna Google,2024-10-13 19:19:17,bagus info,positif,positif
Pengguna Google,2024-10-13 12:52:15,lokerpenipuwan masuk iya kelas jobstreet tida bajak akunpenipu,negatif,negatif
Pengguna Google,2024-10-13 00:25:24,moga cepat kerja,positif,positif
Pengguna Google,2024-10-12 16:49:21,sulit,negatif,negatif
Pengguna Google,2024-10-12 16:34:57,apk taik loker palsu loker tipu loker ga loker formalitas aja loker fiktif,negatif,negatif
Pengguna Google,2024-10-12 14:33:23,php doang,negatif,negatif
Pengguna Google,2024-10-12 10:09:30,bagus,positif,positif
Pengguna Google,2024-10-11 13:14:26,bantu loker nasional,positif,positif
Pengguna Google,2024-10-11 10:11:25,yg ngadain event seminar ga lanjut reward ewallet yg tunggu h14 sampe h21 hahahaha ga amanah yaa,negatif,negatif
Pengguna Google,2024-10-11 08:35:34,ga dapet kerja,negatif,negatif
Pengguna Google,2024-10-11 06:02:05,gabisa login loading mulu,negatif,negatif
Pengguna Google,2024-10-10 16:37:31,versi bug gk akses menu kecuali home,negatif,negatif
Pengguna Google,2024-10-10 12:02:50,kesini buruk bnyk loker palsubodong,negatif,negatif
Pengguna Google,2024-10-10 10:11:13,lowong expayed nglamar panggil apa,negatif,negatif
Pengguna Google,2024-10-09 17:28:27,aplikasi manfaat,positif,positif
Pengguna Google,2024-10-09 16:41:35,senang aplikasi mudah informasi lowong kerja baru mudah,positif,positif
Pengguna Google,2024-10-09 11:36:45,lulus sma derajat pingin masuk kerja avian alam marketing spv,positif,positif
Pengguna Google,2024-10-08 21:10:30,good luck,positif,positif
Pengguna Google,2024-10-08 07:22:47,ga ampe ga nyangkut ga panggil kerja gilir pake aplikasi belah beneran loker panggil,negatif,negatif
Pengguna Google,2024-10-07 22:38:34,aplikasi samaph tipu mengatasnamakan usah banyk usaha fiktif developer tomlol cari untung doang benerin syarat buat akun postingan info loker nya kya gin sya jdi hrd modal bayar iklhan mengatasnamakan usah fiktif,negatif,negatif
Pengguna Google,2024-10-07 07:04:11,mmqntap,positif,positif
Pengguna Google,2024-10-06 18:17:55,loker hoax panggil ruko kalo dapet,negatif,negatif
Pengguna Google,2024-10-05 20:41:02,informatifsemoga lamar nyantol,positif,positif
Pengguna Google,2024-10-05 14:18:36,alam kerja bidang marketing jual pasar promosi,positif,positif
Pengguna Google,2024-10-05 05:36:39,semuamasih calo,negatif,negatif
Pengguna Google,2024-10-05 04:07:21,kerja data yg sebar whatsapp ditawarin kerja apply usaha tsb cek usaha palsupenipu,negatif,negatif
Pengguna Google,2024-10-05 01:29:56,didik s cingcau s dawetberkat aplikasi mudah kerja sesuai terimakasih jobstreet,negatif,positif
Pengguna Google,2024-10-04 21:12:33,10 kebun kakao 15 kebun kelapa sawit sbg asisten tanam,positif,positif
Pengguna Google,2024-10-04 19:41:49,ok,positif,positif
Pengguna Google,2024-10-04 15:06:16,tipu lowong apk,negatif,negatif
Pengguna Google,2024-10-04 14:45:41,aplikasi kontil ngelamar bolak gk update progressnya gk panggil,negatif,negatif
Pengguna Google,2024-10-04 13:25:12,wadah cari kerja moga depan aplikasi sedia tenaga kerja,positif,positif
Pengguna Google,2024-10-04 02:54:02,bagus apk e yaa sulit banget cari kerja yaa allah tolong hamba ini,positif,positif
Pengguna Google,2024-10-04 01:06:38,lokasi kerja tdk sesuai,negatif,negatif
Pengguna Google,2024-10-04 00:20:09,perna helper welder,positif,positif
Pengguna Google,2024-10-03 18:26:20,daftar usaha yg apk tp panggil tes usaha bodong data cantum apk sebar usaha yg,negatif,negatif
Pengguna Google,2024-10-03 17:33:39,aplikasi qualified bantu cari kerja,positif,positif
Pengguna Google,2024-10-03 17:18:17,loker palsu usaha alamat tolong filter usaha daftar jobstreet developer tolong lanjut,negatif,negatif
Pengguna Google,2024-10-03 10:29:42,tolong blokir yg beri kerja yg kantor ruko jl saharjo orang cari kerja ya cari duit dimintain duit usaha bodong yg jg yg mintain biaya admin dll dah,negatif,negatif
Pengguna Google,2024-10-03 08:50:41,bantu kerja dapat terimakasih,positif,positif
Pengguna Google,2024-10-02 21:00:28,mantap,positif,positif
Pengguna Google,2024-10-02 20:13:52,bantu,positif,positif
Pengguna Google,2024-10-02 18:04:20,bantu dlm proses cari kerja,positif,positif
Pengguna Google,2024-10-02 15:07:19,usaha bodong yg posting loker d aplikasi aplikasi ga,negatif,negatif
Pengguna Google,2024-10-02 15:01:42,flexibel,positif,positif
Pengguna Google,2024-10-02 11:47:16,tiati ngelamar jobstreet tipu yg ngambil data lamar,negatif,negatif
Pengguna Google,2024-10-02 11:17:45,data yg kirim bocor kirim pesan tawar kerja ujung tipu informasi database jobstreet,negatif,negatif
Pengguna Google,2024-10-02 05:24:23,bagus,positif,positif
Pengguna Google,2024-10-02 01:00:43,good,positif,positif
Pengguna Google,2024-10-02 00:57:11,moga kerja,positif,positif
Pengguna Google,2024-10-01 12:21:06,kecewa lowong sedia orang milik tamat sarjana diploma tamat smk kali sulit cari loker sk isi minimal s1 tamat smasmk layak usaha moga aplikasi sikap buka kalang sarjana,negatif,negatif
Pengguna Google,2024-10-01 09:28:42,bantu,positif,positif
Pengguna Google,2024-10-01 05:12:00,jobstreet bantu cari informasi lowong kerja,positif,positif
Pengguna Google,2024-10-01 05:09:03,bantu,positif,positif
Pengguna Google,2024-09-30 20:00:01,ok,positif,positif
Pengguna Google,2024-09-30 19:32:07,guna meembantu cari job mohon tingkat,positif,positif
Pengguna Google,2024-09-30 19:12:36,jobstreet bantu cari kerja sesuai jurus wilayah kerja asah karir,positif,positif
Pengguna Google,2024-09-30 19:02:26,bantu cari kerja,positif,positif
Pengguna Google,2024-09-30 18:52:00,nun,positif,positif
Pengguna Google,2024-09-30 17:07:38,aplikasi jobstreet bantu kerja sesuai latar didik alam kerja milik,positif,positif
Pengguna Google,2024-09-30 16:45:53,terimakasihsangat bantu,positif,positif
Pengguna Google,2024-09-30 16:44:04,good,positif,positif
Pengguna Google,2024-09-30 14:44:24,cari kerja murni,positif,positif
Pengguna Google,2024-09-30 12:22:58,tipu ngabisin ngisi panggil kagak,negatif,negatif
Pengguna Google,2024-09-30 11:46:03,ratus kali lamar loker satu panggil kerja penuh syarat usaha butuh kerja,negatif,negatif
Pengguna Google,2024-09-30 10:59:43,serius bete banget udah nyoba login kali tetep aja gabisa pake email gabisa pake google gabisa aneh,negatif,negatif
Pengguna Google,2024-09-29 19:39:54,tolong fokus loker nama kotaaaa,negatif,negatif
Pengguna Google,2024-09-29 11:39:08,jelek,negatif,negatif
Pengguna Google,2024-09-29 09:39:47,apk sampah asw udh g buka apk tiba2 logout trus login lg g 5 kali g bisa2 developer payah,negatif,negatif
Pengguna Google,2024-09-29 06:18:05,mantap,positif,positif
Pengguna Google,2024-09-29 00:22:25,kecewa ga dapet kerja panggil aplikasi,negatif,negatif
Pengguna Google,2024-09-28 17:00:43,bahasa inggris ga ngerti setel bahasa indonesia,negatif,negatif
Pengguna Google,2024-09-28 13:09:28,asu,negatif,negatif
Pengguna Google,2024-09-28 09:31:55,maaf tipu nomor sebar,negatif,negatif
Pengguna Google,2024-09-27 17:54:58,tolong developer usaha wajib isi salarygaji usaha biar cari kerja cocok gaji usaha buka lowong wajib isi salary benefitnya hrd,negatif,negatif
Pengguna Google,2024-09-27 16:44:38,wkwk aplikasi zoonk nya panggil interview kerja pt rusa loker wa email 8x tanggepi karna buka alamat goggle map nya isi 2 ubah beda usaha recomend bnget aplikasi terimakasih,negatif,negatif
Pengguna Google,2024-09-27 13:58:29,jngn download buang wktu bnyk loker yg udh kadaluarsa msih d posting,negatif,negatif
Pengguna Google,2024-09-26 15:31:05,the best platform for job search and companies looking for workers,positif,positif
Pengguna Google,2024-09-26 15:26:09,hapus aja aplikasi nya orang kasihan interview kena tipu kerja bayar nyampek juta,negatif,negatif
Pengguna Google,2024-09-25 13:06:56,update mulu loker hoax,negatif,negatif
Pengguna Google,2024-09-25 10:46:26,didik alam kerja sesuai ekspektasi lamar apply 1 2 jam diposting notif lamar sdh kirim usaha selang 1 2 minggu muncul notif lamar tutup cv diupdate ahli usaha memposting loker usaha yg syarat usia perhati usia tq,positif,negatif
Pengguna Google,2024-09-25 10:30:31,cari lokasi tentu keluar lokasi lowong tipu,negatif,negatif
Pengguna Google,2024-09-25 09:29:32,loker jobstreet hoax udh naro lamar pt lamar kadaluarsa terima lamar lagipadahal tanggal pas buka nya loker pt tersebutbaru lamarbeberapa minggu terang nya terima lamar,negatif,negatif
Pengguna Google,2024-09-25 00:48:54,temu passion karir alam didik,positif,positif
Pengguna Google,2024-09-24 23:54:21,bagus cari lowong kerja,positif,positif
Pengguna Google,2024-09-24 23:06:38,manfaat aplikasi jobstreet manfaat cari kerja,positif,positif
Pengguna Google,2024-09-24 19:53:51,moga aplikasi aktif maju kerja pindah 3 panggil kerja apk initerimakasih jobstreet,positif,positif
Pengguna Google,2024-09-24 18:02:07,syukur terima kasih jobstreet mudah cari kerja,positif,positif
Pengguna Google,2024-09-24 17:08:47,tolong loker hoax mulu banyak,negatif,negatif
Pengguna Google,2024-09-23 18:52:45,gak admin jobstreet ngiklanin lowong kerja tolong serta nama usaha nya nama iklan anonimous kesan curiga takut tau usaha ngasih iklan lowong aja jobstreet depan nama usaha iklan biar gak kena tipu oknum pt gadungan thanks,positif,negatif
Pengguna Google,2024-09-23 11:04:19,terimakasih jobstreetkarena jobstreet beban ortu,positif,positif
Pengguna Google,2024-09-23 10:38:03,bantu informasi sy blm job sesuai spek yg milik,positif,positif
Pengguna Google,2024-09-23 07:45:35,tipu,negatif,negatif
Pengguna Google,2024-09-23 00:36:42,tolong lapor tindak lanjut modus usaha pt visi cipta media cari kerja account executive freelance curi data client cari diam2 usaha tsb hubung proyek tahu modus rugi cari kerja jobstreet pakai buang gaji bulan komisi,negatif,negatif
Pengguna Google,2024-09-22 18:32:53,bagus cari tenaga kerja,positif,positif
Pengguna Google,2024-09-22 13:57:11,loker hoax,negatif,negatif
Pengguna Google,2024-09-22 06:15:17,aply usaha satu direspon direspon itu usaha bodong indonesiacemas2024,negatif,negatif
Pengguna Google,2024-09-20 14:58:50,ok,positif,positif
Pengguna Google,2024-09-20 10:57:57,tolong ketat aman nya pt tipu masuk jobstreet iming admin seragam dll 17jt nama pt focus global logistik alamat nya jl raya bekas no36 rt10rw1 ujung menteng kec cakung kota jakarta timur daerah khusus ibukota jakarta 13960 awas tipu,negatif,negatif
Pengguna Google,2024-09-19 19:31:11,banyak yg panggil usah yg ga jls interview nyah d ruko ruko,negatif,negatif
Pengguna Google,2024-09-19 16:25:28,bantu cari loker,positif,positif
Pengguna Google,2024-09-18 10:52:05,respon admin cepat aplikasi masalah terimakasih,positif,positif
Pengguna Google,2024-09-18 08:39:33,heran puluh kali lamar via jobstreet gak satu telpon yg nyangkut lamar sesuai kualifikasi gak aneh aneh aplikasi kali langsung panggil aneh aplikasi,negatif,negatif
Pengguna Google,2024-09-18 06:45:27,hati lowong palsu alias tipu usaha yg bodong hati data,negatif,negatif
Pengguna Google,2024-09-17 20:43:20,aplikasi keren usaha mudah kirim lamar sayang satu usaha kontak sayajadi kasih bintang krena,positif,positif
Pengguna Google,2024-09-17 20:36:18,jobstreet banget usaha bodongpenipuan cantum usaha anonim undang interview cek alamat google kantor kantor tipu mohon sortir masyarakat cari kerja tipu,negatif,negatif
Pengguna Google,2024-09-17 12:27:02,aplikasi manfaat,negatif,positif
Pengguna Google,2024-09-17 12:14:25,aplikasi anjng nyebarin data sembarang masuk wa dr nomor2 gk dpt data dr sengaja kasi bintang 5 biar baca ama developer anjng,positif,negatif
Pengguna Google,2024-09-17 09:56:03,oknum yg manfaat aplikasi jobstreet penting pribadi panggil interview tp uang 17 jt,negatif,negatif
Pengguna Google,2024-09-17 04:27:31,good,positif,positif
Pengguna Google,2024-09-16 14:32:08,usaha bodong,negatif,negatif
Pengguna Google,2024-09-16 11:40:09,kali kali kerja aplikasi sesuai salary harap lulus s1 kuliah s2 kursus bahasa asing kursus pajak kursus akuntansi kursus networking kursus komputer butuh usaha terimakasih jobstreetsukses moga jaya jobstreet,positif,positif
Pengguna Google,2024-09-16 09:39:13,bantu relevan terima kasih,positif,positif
Pengguna Google,2024-09-15 18:45:13,bantu,positif,positif
Pengguna Google,2024-09-15 16:04:05,lokernya sih emang ratus lamar yg udh sya apply ga yg respon dri hrd nya sya coba dri apk sya panggil skrg sya apk sungguh cari kerja cari downloader apk,negatif,negatif
Pengguna Google,2024-09-14 19:59:54,bagus,positif,positif
Pengguna Google,2024-09-14 17:13:24,ga buka aplikasi,negatif,negatif
Pengguna Google,2024-09-14 14:35:08,loker tipu mengatasnamakan usaha seleksi ketat hai jobstreet panggil ujung2nya tes ruko,negatif,negatif
Pengguna Google,2024-09-14 12:39:30,not a al qaeda,negatif,negatif
Pengguna Google,2024-09-14 10:52:44,no koment aza dech,negatif,negatif
Pengguna Google,2024-09-14 08:04:31,honestly at first i was excited about this application but unfortunately after many times we actually get scammers from people who claim to be companies looking for workers i think this application is very unsafe it does not protect the user its so easy for fraudsters to impersonate labor recruitment companies and manipulate prospective employees,negatif,positif
Pengguna Google,2024-09-13 14:39:12,apk bagus manfaat cari kerja,positif,positif
Pengguna Google,2024-09-13 10:19:46,ngasih bintang 1 bocor nomor whatsapp nmr dikenalpenipu tipu kedok loker d egan iming2 gaji ga masuk akal,negatif,negatif
Pengguna Google,2024-09-12 20:43:12,guna jobstreet th 2019 panggil jarang banget panggil interview banyak usaha tipu tawar kerja like sosmed artis gitu dah,negatif,negatif
Pengguna Google,2024-09-12 11:41:55,tolong tambah filter pengalama kerja,positif,positif
Pengguna Google,2024-09-12 08:44:55,bagus panggil ya udh lamar usaha tambah masuk kualifikasi usaha yg dapet email lowong tutup,positif,negatif
Pengguna Google,2024-09-11 23:17:59,bantu,positif,positif
Pengguna Google,2024-09-11 17:56:40,5 thn driver,positif,positif
Pengguna Google,2024-09-11 08:26:21,gara gara aplikasi inidata pribadinomr hp sebar bnyk bnget usah bodong yg masuk,negatif,negatif
Pengguna Google,2024-09-10 19:08:09,aplikasi tipu,negatif,negatif
Pengguna Google,2024-09-10 16:45:45,banyak calo mintain duit pas dateng interview duit 10k,negatif,negatif
Pengguna Google,2024-09-10 15:17:06,nice,positif,positif
Pengguna Google,2024-09-10 13:16:23,usaha bodong panggil interview daerah jakarta raya 3 usaha beda 1 lokasi aneh blum pure resmi dri usaha dapet panggil,positif,negatif
Pengguna Google,2024-09-10 10:42:47,inovatif,positif,positif
Pengguna Google,2024-09-10 04:25:15,salam luckin news,negatif,positif
Pengguna Google,2024-09-09 11:29:35,bantu cari peluang2 kerja,positif,positif
Pengguna Google,2024-09-09 11:15:47,tolong buat filter halaman applied viaa urut status yg terupdate trims klo bintang 5 hehe,positif,positif
Pengguna Google,2024-09-09 06:26:15,mantap pp,positif,positif
