userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,2,2024-12-27 20:20:58,"Kecewa sih sama tokopedia, dengan adanya kurir rekomendasi. Semenjak dialihkan ke kurir rekomendasi jadi banyak masalah toko saya. Paket rusak sebulan sampe lebih dari 3X. Barang retur karena alamat tidak ditemukan. Pick up selama 4hari gak diambil. Komplain juga tidak ada solusi yang tepat dari pihak kurir rekomendasi/tokopedia. Solusinya cuma jika tidak mau dengan kurir rekomendasi ya nonaktifkan gratis ongkir. Sangat kecewa.",kecewa sih sama tokopedia dengan adanya kurir rekomendasi semenjak dialihkan ke kurir rekomendasi jadi banyak masalah toko saya paket rusak sebulan sampe lebih dari 3x barang retur karena alamat tidak ditemukan pick up selama 4hari gak diambil komplain juga tidak ada solusi yang tepat dari pihak kurir rekomendasitokopedia solusinya cuma jika tidak mau dengan kurir rekomendasi ya nonaktifkan gratis ongkir sangat kecewa,kecewa sih tokopedia kurir rekomendasi semenjak dialihkan kurir rekomendasi toko paket rusak sebulan sampe 3x barang retur alamat ditemukan pick up 4hari gak diambil komplain solusi kurir rekomendasitokopedia solusinya kurir rekomendasi ya nonaktifkan gratis ongkir kecewa,"['kecewa', 'sih', 'tokopedia', 'kurir', 'rekomendasi', 'semenjak', 'dialihkan', 'kurir', 'rekomendasi', 'toko', 'paket', 'rusak', 'sebulan', 'sampe', '3x', 'barang', 'retur', 'alamat', 'ditemukan', 'pick', 'up', '4hari', 'gak', 'diambil', 'komplain', 'solusi', 'kurir', 'rekomendasitokopedia', 'solusinya', 'kurir', 'rekomendasi', 'ya', 'nonaktifkan', 'gratis', 'ongkir', 'kecewa']",kecewa sih tokopedia kurir rekomendasi semenjak alih kurir rekomendasi toko paket rusak bulan sampe 3x barang retur alamat temu pick up 4hari gak ambil komplain solusi kurir rekomendasitokopedia solusi kurir rekomendasi ya nonaktif gratis ongkir kecewa,negatif
Pengguna Google,1,2024-12-27 18:55:33,"Cs atau agen nya lemot bgt,1 prtanyaan 1 jam baru dijawab chat,ngapain aja klian disana cs nya,masalah ga prnah terselesaikan klo nanya k cs atau agen live chat,agen SAMPAH,klo mls kerja tidus aja klian drumah masing2,makan gaji buta kalian disana,pecata aja cs cs kalian ga brguna,makan gaji buta Nyeeett",cs atau agen nya lemot bgt1 prtanyaan 1 jam baru dijawab chatngapain aja klian disana cs nyamasalah ga prnah terselesaikan klo nanya k cs atau agen live chatagen sampahklo mls kerja tidus aja klian drumah masing2makan gaji buta kalian disanapecata aja cs cs kalian ga brgunamakan gaji buta nyeeett,cs agen nya lemot bgt1 prtanyaan 1 jam chatngapain aja klian disana cs nyamasalah ga prnah terselesaikan klo nanya k cs agen live chatagen sampahklo mls kerja tidus aja klian drumah masing2makan gaji buta disanapecata aja cs cs ga brgunamakan gaji buta nyeeett,"['cs', 'agen', 'nya', 'lemot', 'bgt1', 'prtanyaan', '1', 'jam', 'chatngapain', 'aja', 'klian', 'disana', 'cs', 'nyamasalah', 'ga', 'prnah', 'terselesaikan', 'klo', 'nanya', 'k', 'cs', 'agen', 'live', 'chatagen', 'sampahklo', 'mls', 'kerja', 'tidus', 'aja', 'klian', 'drumah', 'masing2makan', 'gaji', 'buta', 'disanapecata', 'aja', 'cs', 'cs', 'ga', 'brgunamakan', 'gaji', 'buta', 'nyeeett']",cs agen nya lot bgt1 prtanyaan 1 jam chatngapain aja klian sana cs nyamasalah ga prnah selesai klo nanya k cs agen live chatagen sampahklo mls kerja tidus aja klian drumah masing2makan gaji buta disanapecata aja cs cs ga brgunamakan gaji buta nyeeett,negatif
Pengguna Google,5,2024-12-27 17:40:34,good,good,good,['good'],good,positif
Pengguna Google,5,2024-12-27 17:19:19,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-12-27 16:44:30,Banyak chat boongan setelah pakai promosi,banyak chat boongan setelah pakai promosi,chat boongan pakai promosi,"['chat', 'boongan', 'pakai', 'promosi']",chat boongan pakai promosi,negatif
Pengguna Google,1,2024-12-27 14:56:28,Ini kenapa yah aplikasi nya suka Hank Hape S23 ultra samsung Mau pakai SIM atau wifi berat. Kolom diskusi ga bisa di buka Kolom chat susah masuk Suka bikin haoe ngelag Padahl aplikaai markeplace lain baik baik aja kalau di pakai. Ada yang aneh nih sama aplikasi tokopedia. Apakaah sedang menyadap sesuatu ?,ini kenapa yah aplikasi nya suka hank hape s23 ultra samsung mau pakai sim atau wifi berat kolom diskusi ga bisa di buka kolom chat susah masuk suka bikin haoe ngelag padahl aplikaai markeplace lain baik baik aja kalau di pakai ada yang aneh nih sama aplikasi tokopedia apakaah sedang menyadap sesuatu ,yah aplikasi nya suka hank hape s23 ultra samsung pakai sim wifi berat kolom diskusi ga buka kolom chat susah masuk suka bikin haoe ngelag padahl aplikaai markeplace aja pakai aneh nih aplikasi tokopedia apakaah menyadap,"['yah', 'aplikasi', 'nya', 'suka', 'hank', 'hape', 's23', 'ultra', 'samsung', 'pakai', 'sim', 'wifi', 'berat', 'kolom', 'diskusi', 'ga', 'buka', 'kolom', 'chat', 'susah', 'masuk', 'suka', 'bikin', 'haoe', 'ngelag', 'padahl', 'aplikaai', 'markeplace', 'aja', 'pakai', 'aneh', 'nih', 'aplikasi', 'tokopedia', 'apakaah', 'menyadap']",yah aplikasi nya suka hank hape s23 ultra samsung pakai sim wifi berat kolom diskusi ga buka kolom chat susah masuk suka bikin haoe ngelag padahl aplikaai markeplace aja pakai aneh nih aplikasi tokopedia apakaah sadap,negatif
Pengguna Google,5,2024-12-27 14:55:49,ok,ok,ok,['ok'],ok,positif
Pengguna Google,1,2024-12-27 14:24:32,"Saldo penjualan saya masih tertahan di tokped engga bisa di ambil, masih ngegantung udah sebulan lebih, padahal jumlahnya lumayan, udah komplen tp udah 1 bulan lebih g ada kehelasan.😡😡😡😡😡",saldo penjualan saya masih tertahan di tokped engga bisa di ambil masih ngegantung udah sebulan lebih padahal jumlahnya lumayan udah komplen tp udah 1 bulan lebih g ada kehelasan,saldo penjualan tertahan tokped engga ambil ngegantung udah sebulan lumayan udah komplen tp udah 1 g kehelasan,"['saldo', 'penjualan', 'tertahan', 'tokped', 'engga', 'ambil', 'ngegantung', 'udah', 'sebulan', 'lumayan', 'udah', 'komplen', 'tp', 'udah', '1', 'g', 'kehelasan']",saldo jual tahan tokped engga ambil ngegantung udah bulan lumayan udah komplen tp udah 1 g has,negatif
Pengguna Google,5,2024-12-27 12:26:22,Masih dalam percobaan,masih dalam percobaan,percobaan,['percobaan'],coba,positif
Pengguna Google,5,2024-12-27 12:07:40,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-12-27 11:41:28,Terima kasih Tokopedia,terima kasih tokopedia,terima kasih tokopedia,"['terima', 'kasih', 'tokopedia']",terima kasih tokopedia,positif
Pengguna Google,5,2024-12-27 11:33:06,Selalu makin jadi yang terbaik,selalu makin jadi yang terbaik,terbaik,['terbaik'],baik,positif
Pengguna Google,5,2024-12-27 11:08:18,Bagus banget sangat membantu seller,bagus banget sangat membantu seller,bagus banget membantu seller,"['bagus', 'banget', 'membantu', 'seller']",bagus banget bantu seller,positif
Pengguna Google,1,2024-12-27 10:04:46,Jelek banyak bug,jelek banyak bug,jelek bug,"['jelek', 'bug']",jelek bug,negatif
Pengguna Google,4,2024-12-27 09:33:56,"Kiriman sameday sangat lama, dan aplikasi terkadang lemot.",kiriman sameday sangat lama dan aplikasi terkadang lemot,kiriman sameday aplikasi terkadang lemot,"['kiriman', 'sameday', 'aplikasi', 'terkadang', 'lemot']",kirim sameday aplikasi terkadang lot,positif
Pengguna Google,5,2024-12-27 09:08:34,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,5,2024-12-27 08:31:58,Aplikasi sangat bermanfaat,aplikasi sangat bermanfaat,aplikasi bermanfaat,"['aplikasi', 'bermanfaat']",aplikasi manfaat,positif
Pengguna Google,4,2024-12-27 04:59:23,"Aplikasi semakin lelet dan berat,padahal koneksi lancar",aplikasi semakin lelet dan beratpadahal koneksi lancar,aplikasi lelet beratpadahal koneksi lancar,"['aplikasi', 'lelet', 'beratpadahal', 'koneksi', 'lancar']",aplikasi lelet beratpadahal koneksi lancar,positif
Pengguna Google,4,2024-12-27 01:08:05,"Review jujur ,(1)menurut saya setiap ada pesann yang masuk pasti pajak toped itu selalu besar saya jdi untung sedikit ,bahkan pernah saya ga untung malah rugi ,(2) di toped seller saya ga aktifkn kurir rekomendasi tapi setiap ada pesann yg masuk dapat kurir rekomendasi ,kalo jne mah gpp karna jarak deket dari rumah ,tapi setiap dapat rekomendasi pasti selalu jnt dan didaerah saya jnt sudah pada tutup,pesan sya tolong bila tidak aktifkn kurir yg diinginkn jangn dikasih lah, bikin repot nyarinya..",review jujur 1menurut saya setiap ada pesann yang masuk pasti pajak toped itu selalu besar saya jdi untung sedikit bahkan pernah saya ga untung malah rugi 2 di toped seller saya ga aktifkn kurir rekomendasi tapi setiap ada pesann yg masuk dapat kurir rekomendasi kalo jne mah gpp karna jarak deket dari rumah tapi setiap dapat rekomendasi pasti selalu jnt dan didaerah saya jnt sudah pada tutuppesan sya tolong bila tidak aktifkn kurir yg diinginkn jangn dikasih lah bikin repot nyarinya,review jujur 1menurut pesann masuk pajak toped jdi untung ga untung rugi 2 toped seller ga aktifkn kurir rekomendasi pesann yg masuk kurir rekomendasi kalo jne mah gpp karna jarak deket rumah rekomendasi jnt didaerah jnt tutuppesan sya tolong aktifkn kurir yg diinginkn jangn dikasih bikin repot nyarinya,"['review', 'jujur', '1menurut', 'pesann', 'masuk', 'pajak', 'toped', 'jdi', 'untung', 'ga', 'untung', 'rugi', '2', 'toped', 'seller', 'ga', 'aktifkn', 'kurir', 'rekomendasi', 'pesann', 'yg', 'masuk', 'kurir', 'rekomendasi', 'kalo', 'jne', 'mah', 'gpp', 'karna', 'jarak', 'deket', 'rumah', 'rekomendasi', 'jnt', 'didaerah', 'jnt', 'tutuppesan', 'sya', 'tolong', 'aktifkn', 'kurir', 'yg', 'diinginkn', 'jangn', 'dikasih', 'bikin', 'repot', 'nyarinya']",review jujur 1menurut pesann masuk pajak toped jdi untung ga untung rugi 2 toped seller ga aktifkn kurir rekomendasi pesann yg masuk kurir rekomendasi kalo jne mah gpp karna jarak deket rumah rekomendasi jnt daerah jnt tutuppesan sya tolong aktifkn kurir yg diinginkn jangn kasih bikin repot nyarinya,positif
Pengguna Google,1,2024-12-27 01:06:06,"kapok dah pakai tokopedia seller!!! dana/saldo di review, dan harus menunggu 2 hari. semoga tokopedia cepat bangkrut!!!",kapok dah pakai tokopedia seller danasaldo di review dan harus menunggu 2 hari semoga tokopedia cepat bangkrut,kapok dah pakai tokopedia seller danasaldo review menunggu 2 semoga tokopedia cepat bangkrut,"['kapok', 'dah', 'pakai', 'tokopedia', 'seller', 'danasaldo', 'review', 'menunggu', '2', 'semoga', 'tokopedia', 'cepat', 'bangkrut']",kapok dah pakai tokopedia seller danasaldo review tunggu 2 moga tokopedia cepat bangkrut,negatif
Pengguna Google,5,2024-12-26 23:06:49,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-12-26 21:44:10,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,1,2024-12-26 21:28:11,"Saya paling benci ekspedisi JNE karena lelet update resinya dan pengalaman paket hilang tdk ada tanggung jawab nya sama sekali. Dan herannya walaupun sudah saya off kan JNE/ kurir ekspedisi di Tokopedia seller, knp pengiriman selalu dapat nya JNE, udah jarang dpt orderan, sekalinya dapat orderan paketalah ilang, cs Tokopedia gak guna sama sekali, penanganan komplain buruk banget",saya paling benci ekspedisi jne karena lelet update resinya dan pengalaman paket hilang tdk ada tanggung jawab nya sama sekali dan herannya walaupun sudah saya off kan jne kurir ekspedisi di tokopedia seller knp pengiriman selalu dapat nya jne udah jarang dpt orderan sekalinya dapat orderan paketalah ilang cs tokopedia gak guna sama sekali penanganan komplain buruk banget,benci ekspedisi jne lelet update resinya pengalaman paket hilang tdk tanggung nya herannya off jne kurir ekspedisi tokopedia seller knp pengiriman nya jne udah jarang dpt orderan sekalinya orderan paketalah ilang cs tokopedia gak penanganan komplain buruk banget,"['benci', 'ekspedisi', 'jne', 'lelet', 'update', 'resinya', 'pengalaman', 'paket', 'hilang', 'tdk', 'tanggung', 'nya', 'herannya', 'off', 'jne', 'kurir', 'ekspedisi', 'tokopedia', 'seller', 'knp', 'pengiriman', 'nya', 'jne', 'udah', 'jarang', 'dpt', 'orderan', 'sekalinya', 'orderan', 'paketalah', 'ilang', 'cs', 'tokopedia', 'gak', 'penanganan', 'komplain', 'buruk', 'banget']",benci ekspedisi jne lelet update resi alam paket hilang tdk tanggung nya heran off jne kurir ekspedisi tokopedia seller knp kirim nya jne udah jarang dpt order sekali order paketalah ilang cs tokopedia gak tangan komplain buruk banget,negatif
Pengguna Google,1,2024-12-26 19:28:25,Potongan pajaknya bener bener gila 8% 😭,potongan pajaknya bener bener gila 8 ,potongan pajaknya bener bener gila 8,"['potongan', 'pajaknya', 'bener', 'bener', 'gila', '8']",potong pajak bener bener gila 8,negatif
Pengguna Google,5,2024-12-26 18:28:33,Aplikasi jual beli yang keren,aplikasi jual beli yang keren,aplikasi jual beli keren,"['aplikasi', 'jual', 'beli', 'keren']",aplikasi jual beli keren,positif
Pengguna Google,1,2024-12-26 18:04:21,Akun saya tidak bisa diakses... karena kode verfikasi bocor.... bgaimn cara mnghindari...kejadian yg tidak diinginkan.... trimaksih,akun saya tidak bisa diakses karena kode verfikasi bocor bgaimn cara mnghindarikejadian yg tidak diinginkan trimaksih,akun diakses kode verfikasi bocor bgaimn mnghindarikejadian yg trimaksih,"['akun', 'diakses', 'kode', 'verfikasi', 'bocor', 'bgaimn', 'mnghindarikejadian', 'yg', 'trimaksih']",akun akses kode verfikasi bocor bgaimn mnghindarikejadian yg trimaksih,negatif
Pengguna Google,5,2024-12-26 17:27:07,Banyak kemudahan yg bs kita dapatkan,banyak kemudahan yg bs kita dapatkan,kemudahan yg bs dapatkan,"['kemudahan', 'yg', 'bs', 'dapatkan']",mudah yg bs dapat,positif
Pengguna Google,5,2024-12-26 17:17:23,Wenak,wenak,wenak,['wenak'],wenak,positif
Pengguna Google,5,2024-12-26 16:44:09,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-12-26 14:03:32,Rekomendasi buat reseller mudah dan tidak perlu ada toko fisik di rumah pun jadi jualan online,rekomendasi buat reseller mudah dan tidak perlu ada toko fisik di rumah pun jadi jualan online,rekomendasi reseller mudah toko fisik rumah jualan online,"['rekomendasi', 'reseller', 'mudah', 'toko', 'fisik', 'rumah', 'jualan', 'online']",rekomendasi reseller mudah toko fisik rumah jual online,positif
Pengguna Google,5,2024-12-26 12:58:07,ok,ok,ok,['ok'],ok,positif
Pengguna Google,5,2024-12-26 12:41:58,Okee,okee,okee,['okee'],okee,positif
Pengguna Google,5,2024-12-26 12:21:56,Recommended ...,recommended ,recommended,['recommended'],recommended,positif
Pengguna Google,5,2024-12-26 11:56:34,Mantuuuuul,mantuuuuul,mantuuuuul,['mantuuuuul'],mantuuuuul,positif
Pengguna Google,1,2024-12-26 11:47:29,Entah aku gak faham kenapa kok tiba-tiba orderan masuk langsung otomatis proses padahal belum saya klik konfirmasi terima order. Ini namanya lancang mau ngatur-ngatur seller tanpa permisi dulu.,entah aku gak faham kenapa kok tibatiba orderan masuk langsung otomatis proses padahal belum saya klik konfirmasi terima order ini namanya lancang mau ngaturngatur seller tanpa permisi dulu,gak faham tibatiba orderan masuk langsung otomatis proses klik konfirmasi terima order namanya lancang ngaturngatur seller permisi,"['gak', 'faham', 'tibatiba', 'orderan', 'masuk', 'langsung', 'otomatis', 'proses', 'klik', 'konfirmasi', 'terima', 'order', 'namanya', 'lancang', 'ngaturngatur', 'seller', 'permisi']",gak faham tibatiba order masuk langsung otomatis proses klik konfirmasi terima order nama lancang ngaturngatur seller permisi,negatif
Pengguna Google,5,2024-12-26 10:59:33,Mntap,mntap,mntap,['mntap'],mntap,positif
Pengguna Google,5,2024-12-26 09:04:43,"Admin, kok setiap ada order otomatis proses ? Apakah memang sekarang seperti itu atau ada masalah dengan aplikasinya?",admin kok setiap ada order otomatis proses  apakah memang sekarang seperti itu atau ada masalah dengan aplikasinya,admin order otomatis proses aplikasinya,"['admin', 'order', 'otomatis', 'proses', 'aplikasinya']",admin order otomatis proses aplikasi,positif
Pengguna Google,5,2024-12-26 08:34:17,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif
Pengguna Google,1,2024-12-26 06:46:03,"masih ngebugg, klik tab produk/chat/lain nya yg muncul pesanan, klik pesanan malah ga muncul pesanan yg masuk apa, dklik menu siap kirim juga ga muncul pesanan siapa,jadi repot mesti restart ulang buka tutup aplikasi baru muncul",masih ngebugg klik tab produkchatlain nya yg muncul pesanan klik pesanan malah ga muncul pesanan yg masuk apa dklik menu siap kirim juga ga muncul pesanan siapajadi repot mesti restart ulang buka tutup aplikasi baru muncul,ngebugg klik tab produkchatlain nya yg muncul pesanan klik pesanan ga muncul pesanan yg masuk dklik menu kirim ga muncul pesanan siapajadi repot mesti restart ulang buka tutup aplikasi muncul,"['ngebugg', 'klik', 'tab', 'produkchatlain', 'nya', 'yg', 'muncul', 'pesanan', 'klik', 'pesanan', 'ga', 'muncul', 'pesanan', 'yg', 'masuk', 'dklik', 'menu', 'kirim', 'ga', 'muncul', 'pesanan', 'siapajadi', 'repot', 'mesti', 'restart', 'ulang', 'buka', 'tutup', 'aplikasi', 'muncul']",ngebugg klik tab produkchatlain nya yg muncul pesan klik pesan ga muncul pesan yg masuk dklik menu kirim ga muncul pesan siapajadi repot mesti restart ulang buka tutup aplikasi muncul,negatif
Pengguna Google,1,2024-12-26 06:39:04,"Fitur hapus chat ga bisa sekarang 👎🏻 makin di update makin kagak jelas ini apk. Risih orang mau hapus2 chat yang ampas cuma nanya2 doank tidak bisa. Buat ke seller potongan gede Untung tipis, jika sekali tidak di iklan kagak ada orderan masuk wkwk 🤣 Pelayanan CS juga lemot 💩👎🏻",fitur hapus chat ga bisa sekarang  makin di update makin kagak jelas ini apk risih orang mau hapus2 chat yang ampas cuma nanya2 doank tidak bisa buat ke seller potongan gede untung tipis jika sekali tidak di iklan kagak ada orderan masuk wkwk  pelayanan cs juga lemot ,fitur hapus chat ga update kagak apk risih orang hapus2 chat ampas nanya2 doank seller potongan gede untung tipis iklan kagak orderan masuk wkwk pelayanan cs lemot,"['fitur', 'hapus', 'chat', 'ga', 'update', 'kagak', 'apk', 'risih', 'orang', 'hapus2', 'chat', 'ampas', 'nanya2', 'doank', 'seller', 'potongan', 'gede', 'untung', 'tipis', 'iklan', 'kagak', 'orderan', 'masuk', 'wkwk', 'pelayanan', 'cs', 'lemot']",fitur hapus chat ga update kagak apk risih orang hapus2 chat ampas nanya2 doank seller potong gede untung tipis iklan kagak order masuk wkwk layan cs lot,negatif
Pengguna Google,5,2024-12-26 06:20:48,Sangat mendukung untuk semua seller,sangat mendukung untuk semua seller,mendukung seller,"['mendukung', 'seller']",dukung seller,positif
Pengguna Google,5,2024-12-26 04:03:05,Luar biasa pelayanannya,luar biasa pelayanannya,pelayanannya,['pelayanannya'],layan,positif
Pengguna Google,5,2024-12-26 04:01:13,"Bagus sekali, sangat mudah digunakan, fitur lengkap",bagus sekali sangat mudah digunakan fitur lengkap,bagus mudah fitur lengkap,"['bagus', 'mudah', 'fitur', 'lengkap']",bagus mudah fitur lengkap,positif
