content,score
"bagus, tapi 50% job scam",4
Aplikasi jobstreet sangat bagus...penghubung antara pencari kerja dgn perusahaan..tapi kenapa aplikasi jobstreet qu tdk bisa login utk kirim lamaran kerja..,5
Posisi terakhir sebagai HRGA/ HC di TMT Group Trakindi,5
gajelas. gapernah ada kelanjutan setelah di apply,1
"Semangat buat para pencari kerja, semoga kita semua selalu di berikan kekuatan untuk menjalani kerasnya hidup ini. Salam sukses selalu.",4
"Kenapa masih banyak oknum"" penipuan tentang lowongan kerja ,kita"" ini beneran cari kerja ,berharap dapet kerjaan jauh"" datang sana sini allhasil di tipu juga hmmm",5
Cari pekerjaan,5
"Jobstreet sekarang sama jobstreet versi yang dulu mending versi yang dulu , soalnya versi yang sekarang banyak lowongan yang palsu/hoak",2
kagak ngerti lagi gw,2
"Apk nya sudah bagus, tapi tolong di tingkatkan lagi atau ditambah opsi untuk lokasi lowongan kerja nya, harus di filter benar-benar satu kota/provinsi itu saja yg sedang di cari loker nya, soalnya walaupun nyari loker di satu kota tapi muncul nya kota lain, tidak prefer satu kota saja.",1
"tolong perbaiki sistem nya, banyak bngt lowongan penipuan, saya baru bngun kena penipuan karena lowongan ini, mohon perbaiki lgi,",1
"di aplikasi jobstreet terlalu banyak banget perusahaan PENIPU, undangan interview diruko ruko, masa dapet email undangan interview 3 perusahaan lokasi nya sama semua logistik/cargo,produksi manufaktur sama restoran itu semua lokasi sama interview nya wkwkwk ujung ujung nya disuruh bayar wkwkwk kocak",1
"Sebenarnya jobstreet ini bagus, hanya saja lamaran yang telah dikirim sangat-sangat minim dari pihak perusahaan tidak melihat/merespon nya sehingga berakhir waktu lamarannya.",3
Eror,1
Ok,5
"Kok di jobstreet bisa lolos ya lowongan yang menamakan atas nama PT yang penipuan Dan masih ada lowongan penipuan Alamat nya masuk dalam list penipuan Dan status perusahaan yang telah di tutup di apdet dong min Biar ilang setiap lamar keterangan nya telah di tutup terus sekali nya dapet, Dapet yang penipuan Semoga kedepannya jobstreet bisa lebih ketat lagi dan apdet Tetang info lowongan pekerjaan nya Terimakasih",2
We are engineer working not just by skill but just with believed with HIM...,5
"Gimana sih banyak perusahaan yang kadaluwarsa,tapi nongol lagi,payah g update",2
Vasilitas,5
"banyak kendala, unggah resume lama banget ga bisa ke unggah",3
Sangat membantu,5
"Cara upload foto profil gimana si, udah searching gaada yang membantu sama sekali",1
Tolong untuk info lowongan kerja 1 jangan lowongan yang nipu nipu. 2 lowongan harus d perbarui setiap hari nya jangan itu itu aja 3 perbanyak lowongan pekerjaan yang real,3
Anda menjual data nomor hp saya di orang2 yah? Knp saya dapat Chat WA yg menawarkan lowongan kerja asal-asalan 😡😢😢,2
"Masi bnyak penipuan, datang interview cuma di mintain duit dengan alasan deposit seragam dll. Nyatanya gatau kerjanya di mana.",3
Tolong tambahkan opsional sallary 11-14 juta pada pertanyaan expektasi gaji,3
Hapussampa,5
Terlalu banya oknum penipu di aplikasi.,1
Tingkat kualitas,5
Very well,5
Melamar pekerjaan harus lamar lewat apk jobstreet yang ijo jadinya dua kalii donlod hadehhh,1
teruntuk saya yang tidak lulus sekolah susah sekali 😅😅😅 memang harus berpendidikan ya yang bekerja? diriku yang mengalah demi adek mendapatkan sekolah yang layak ini gabisa cari kerja ya min?,3
"Dear Jobstreet,saya harap anda tidak melakukan pengalihan link/website disaat melamat pekerjaan,saya menggunakan jobstreet untuk bisa melamar pekerjaan langsung tanpa harus masuk ke website/link url pada perusahaan tsb.Anda sebagai perantara pihak kedua bukan pihak ke tiga dari lowongan kerja yang di informasikan.Jika anda seperti itu trus dapat dipastikan pengguna lebih baik langsung ke website perusahaan atau ke aplikasi yang serupa dengan anda tanpa harus melalui jobstreet.",2
Good,5
Info lowongan pekerjaan buat usia diatas 30th tolong di infokan pula. Makasih,4
Hati-hati data anda dijual kepihak lain,1
"Sekarang banyak lowongan yang tidak bisa langsung apply, tapi dialihkan ke website lain atau jobstreet express.",2
Tidak pernah ada realisasi dan panggilan,1
"Alhamdulillah selalu interview user terus disini. Tapi,ada yang gak interview.",5
"info loker kurang update, tiap apply ke perusahan dapet jawaban dari email sudah ditutup. :)",4
"berikan kolom komentar pada recruitment, agar yang membuat requirement bisa dikritik agar tidak membuat lowongan pekerjaan dengan persyaratan tidak masuk akal.",3
Banyak info lowongan kerja dan mudah diakses,5
"kecewa sih baru daftar loker sudah situtup,ini loker beneran ngak ini.",2
Bagus,5
"cuma sekedar nampilin loker doang, udah banyak apply tapi gak ada progres sampe ber minggu² padahal loker udah di posting hampir setengah bulan",1
"Banyak perusahaan pialang loker hoax , perusahaan asli malah ngga ada panggilan Tolong dong blokir tuh perusahaan pialang/loker hoax",4
"Ini kenapa saya jadi gak bisa login selama seminggu ini? Padahal saya butuh banget buat cari kerja dan akun saya masih aktif kok saya masih suka cari loker minggu² kemarin. Sekarang aja jadi bermasalah gini padahal terakhir baru perbarui CV . Kirain saya lupa password tau nya emg dari sananya susah login. Tolong dong jgn buat saya susah login ke akun saya sendiri, genting ini",2
Terus tingkatkankeakuratan yg lebih,5
Data pribadi jadi bocor,1
Berpengalam sebagai Sales Engineer dan terbiasa melakukan identifikasi kebutuhan Customer di lapangan dan melakukan penawaran B2B langsung pada Customer.,5
"respon perusahaan lama, udah gitu data base seperti nomor wa itu pasti jebol. berkali² dapet tawaran kerja online, dan bilangnya dapet data nya dari jobstreet. mending ga usah pake apk ini deh, cari apk jobseeker yang lain aja ya temen².",1
Terimaksih sudah membantu dengan Baik,5
"aplikasi nya sih bagus,cuma kalau bisa lowongan kerja yg sudah kadaluarsa tidak di posting kan lagi,kalau bisa cuma yang terbaru aja.trima kasih",4
PT. Tunas Mobilindo Praksa ( Marketing ) PT. Mandiri Tunas Finance ( Head SPV Ar) PT. Mayora Garut ( sales TO ) PT KB Finansia ( Head Col ),5
"Uda nunggu tahunan ga di panggil panggil, bukannya mempermudah malah mempersulit pencari kerja",1
Senior mechanic heavy duty,5
Ko skrng mau melamar GK ada silahkan melamar..?,3
Siip,5
Selalu memposting lowongan kerja baru,5
"aplikasinya udah bagus tapi lowongan2nya dusta semua, gak pernah di panggil wawancara dari dulu, pemenang mh ttep org dalem yg bisa kerja",5
LOKER FAKE,1
Ok,5
many fake job vacancies?,2
"Saya pake apk ini. Ga da guna, panggilan ga da, penipuan loker banyak udh 3 bulan nganggur",1
"Tolong di perbaiki lagi sistem nya, terutama lowongan yang sekiranya penipuan. Sangat banyak sekali, makanya bagi yg cari kerja jangan tergiur dengan gaji tinggi yg ditulis di jobstreet. Selain itu, jika ada panggilan interview lewat wa/email. Mohon dilihat dulu tempatnya, coba search lewat google atau fb. Jika sekiranya mencurigakan jangan datang. Apalagi jika di interview nya diminta uang terlebih dahulu.",1
Ini kenapa login ga bisa ya 1 agt 2024 habis update aplikasinya.... Mohon perbaikannya...loading trus ga bisa login .. Terima kasih,3
"Ini maksudnya gimana, saya mau nyoba daftar kaga bisa suruh masuk ke akun jobstreet dulu. Udah masuk ke akun jobstreet tapi bagian profil kaga ada suruh masuk ke akun lagi. Tiap kali mau masuk selalu di arahin ke google crome. Sangat kecewa sama ini aplikasi",1
Hati hati bnyak penipu,3
Karna hp sya pernah ada problem saya uninstal apk jobstreet dan stelah saya instal ulang kenapa pas bgian mau daftar atau login selalu loading,2
Cocok buat cari kerja,5
Good,5
ADMIN DKV 3 RAYA ALFI,1
"Lowongan kerjanya lengkap dan No Tipu tipu (Surabaya, East Java) Terimakasih Jobstreet",5
Mantap,4
Kenapa ya kok Sy punya email tiba2 tdk trima lagi info dari jobstreet?,5
Aplikasi tolol banyak penipuan nya,1
banyak loker bodong Interview di ruko,1
Kbnykan lowongan untuk staf keatas. Lowongan driver khusunya dumptruk ga ada diwilayah Sulawesi Tenggara dan tengah,1
"Sangat membantu, dalam pencarian pekerjaan dan menambah wawasan",5
"Tidak bisa dibuka, Apakah sedang ad perawatan sistem",4
"Versi lama sama versi sekarang jauh lebih bagus versi yang lama, yg sekarang sering error belum lagi gabisa lihat jumlah pelamar, update perkembangan lamaran juga kadang ada kadang enggak tapi lebih sering gaada sampe lamaran expired, banyak perusahaan bodong dan bener kata mas yg dibawah kok saya jg jadi sering di telp sama penipu sampe harus ganti no telp, lamaran sering tdk ada perkembangan, berharap di platform ini hanya membuang waktu sepertinya saya berencana untuk pindah ke platform lain.",2
Tolong dong perbaiki lagi. Ketika dimasukan kata kabupaten bekasi yang keluar loker daerah jakarta.. Masih kecampur campur,3
"Sebetulnya sangat bagus aplikasi ini ,tapi sangat disayangkan banyak dimanfaatkan oleh perusahaan bodong yg minta bayaran pada pelamar dgn dalih yg macam².......",2
"database jobstreet apakah bocor ? kok saya suka dpt pesan penawaran kerja dgn penjelasan ""mendapatkan nomor telepon dr database jobstreet"". mohon maaf sekali, kalopun tidak bocor apakah perusahaan perusahaan yg menggunakan apk jobstreet ini menyalahgunakan? ada himbauan untuk perusahaan perusahaan tersebut. terima kasih",3
30% usaha 70% relasi,2
Semoga lebih updateinfo,5
"Selama bertahun2 pake aplikasi ini, tdk ada satupun saya ketrima diperusahaan lewat aplikasi ini....",1
"Belum pernah ada perkembangan melamar pekerjaan melalui aplikasi ini. Sudah berkali-kali apply dan berbulan bulan menunggu tidak pernah ada perubahan status lamaran yang dikirim, Apakah lamaran kerja ditolak atau bagaimana. Tim IT / Tim pengembang Tolong untuk status lamaran kerja di update (diberikan kejelasan) kepada pengguna aplikasi ini.",4
"Kasih waktu untuk perekrut agar resume/cv/lamaran kerja kami setidaknya di liat dan dibaca, biar ada keseriusan dalam merekrut pekerja, karna kasian ke pelamar, siang malam kami liat lamaran kerja kami, sudah di baca atau belum oleh perekrut, ini akan meningkatkan pelayanan jobstreet jadi tolong kasih waktu hari untuk membaca cv/resume/lamaran kerja kami, jika ada pelamar yang melamar ke perekrut, untuk lebih di percepat dan keseriusan nya dalam merekrut, krna ad yg smpai 7 hari blm d baca.",5
Lebih suka jobstreet versi sebelumnya...,3
Tidak ada chat dari pihak hrd,2
"Aneh bet nih aplikasi ada pencarian berdasarkan kota tapi tetep ajah di luar kota tersebut bisa tetep tampil selama 1 provinsi sama kota itu juga. Misal saya cari kota sukabumi tetep yang muncul depok, bekasi, bandung padahal dah di pencarian saya ingin carinya di lokasi sukabumi.",1
"Aplikasi jobstret Saya udah 3 bulan kirim lamaran satu pun blm Ada yg nyakut d perusahan yg lain Malah d Bilang Ada kesalahan d file y, Pada hal sesuai yg d ingin dari jobstret y, Ada yg sekali d Terima Malah penipuan d perusahan yg ngk jelas. Malah yg Ada ngabisin kouata internet aja,mencari kerja susah banget sie.",1
Saya pernah tebantu.. terimakasih,5
Formalitas udah banyak perusahaan yang saya lamar namun tidak pernah ada satupun jawaban .. disini cuman liat nama nama perusahaan saja plusnya,1
Sistemnya dan tampilannya sudah bagus dan lengkap. Mudah dipahami dan mempermudah pihak pencari kerja dan juga pihak pemberi kerja.,5
terima kasih jobstreet sudah banyak membantu saya,5
Pekerja pabrik,5
App nya bagus sih.sangat membantu.tapi kebanyakan yg dicantumkan oleh pemberi pekerjaan selalu umur yg diutamakan.bukannya pengalaman yg dicari.indoneaia miris,4
Mantul,5
Gak bisa buka. Parah parah,1
"70% isinya loker nipu, mending Kelen hapus akun jobstreet kalian. Hanya diambil data pribadi doang",1
"Lebih diperketat lagi buat pengiklan lokernya. Penipu Loker Masih Ada yang lolos.sudah 6 Kali dapet Loker penipuan.buang"" ijin kita mau interview. Buang"" biaya kita mau interview.dah gitu aja",1
Kebanyakan loker palsu,1
80% loker yg ada fiktif dan hny formalitas perusahaan sbg salah satu syarat perekrutan.,3
"Saya tidak lagi percaya jobstreet,banyak penipuan kerja dan salah satunya saya tertipu",1
Apakah data nomor pendaftar jobstreet bukan bagian dari privasi yang perlu dijaga kerahasiaannya? Saya sering dapat wa dari orang tak dikenal yang menawarkan pekerjaan nggak jelas. Mereka menjelaskan bahwa mendapatkan informasi nomor wa dari data base jobstreet. Tolong dijawab,1
Mohon dibantu tidak bisa upload resume. File sudah sesuai dengan ketentuan format pdf ukuran 1.78mb. Aplikasi sudah saya update. Ponsel sudah saya restart.,5
"Lowongan sih banyak ya.. tapi gak ada yg nyantol dari sini.. ya gimana mau nyantol.. dilihat saja tidak.. dan ngeselinnya, jadi dpt buanyak email undangan interview tipuan dengan alamat Jl. Industri Raya No. 9-10 Gunung Sahari",4
Apakah ada loker di atas 30th,5
Knapa ya info lowongan yg di lamar banyak yg kadaluarsa hampir semua loh🤦‍♂️,2
mohon agar lowongan kerja dari web lain jangan digabungkan dengan yang tertera di aplikasi jobstreet Karena kami hanya ingin mengapply lowongan kerja yang hanya ada di aplikasi jobstreet bukan yang di alihkan ke web lain karena hanya bikin ruwet saja tiba tiba harus pindah ke web lain di luar aplikasi jobstreet.,1
cukup banyak info lowongan kerja yang diberikan dan mudah dalam fitur melamar cepat nya,5
"Info lowongan kebanyakan nipu,mereka pake perusahaan besar berkedok nipu rata-rata di ruko semua hati hati",1
Bagus aplikasinya sangat berguna untuk mencari pekerjaan,5
"Banyak lowongan kerja scam, be carefull gaes!! Dan juga banyak kantor yg cuma jadiin jobstreet buat brand awareness doang. Saran pakai platform lain aja",1
mengikuti program AI,5
Sangat membantu untuk mencari pekerjaan,5
terkadang jika ingin mendaftar melamar pekerjaan mental ke pihak ke 3 sehingga perlu melakukan registrasi ulang jika tidak ada akun di pihak ke 3 tsb,3
Saya kasih bintang 5 tapi berkas lamaran belum ada yang di panggil juga,5
Good,5
membantu sekali,5
"Aplikasi gak guna banget, udah banyak kirim lamaran tapi gak pernah ada tindak lanjutnya 👎.",1
"Mohon maaf, Para Pengembang Aplikasi Jobstreet, saya harus mengulas pengalaman saya menggunakan aplikasi secara jujur dan terbuka di sini. Bisa dikatakan bahwa aplikasi Jobstreet kalian ini sangat mengecewakan dan membuat gusar karena sebagian besar lowongan pekerjaan ini melalui pihak kedua dan pihak ketiga yang masih tidak jelas validitas dan keresmian lembaga tersebut (tidak semua yayasan dan outsourcing) dan meminta untuk membayar sejumlah uang yang cukup besar agar bisa bergabung.",1
"Banyaknya loker di jobstreet dan dilamar. 1 pun tiada yang manggil , pemangilan kerja",1
Update dan terperinci..,5
Ok,5
Driver kedutaan besar iraq,5
Sebelumnya saya ucapkan terimakasih terlebih dahulu kepada joobstreet.saya sudah diterima diperusahaan...semakin bnyak melamar semakin banyak peluang...untuk interview sebaiknya jika harus offline teliti akan perusahan itu aja..saya bersyukur langsung interview tatap muka lebih efisien dan lebih memuaskan.ataupun interview online saya tetap mengikuti prosedurnya tiap2 perusahaan memang ada penilaian masing2 yg profesional jg.. semngt yaah yg lainnya,5
banyakkkkkk banget loker nipu.,2
Semakin gak jelas jobstreet. Lowongan rekomendasi jauh dari basic kerja!!! Ngaco,1
Sekarang banyak perusahaan abal-abal.. untuk melakukan penipuan.. saran untuk jobstreet lebih ketat lagi..agar perusahaan abal-abal ini tidak bisa mendaftar jobstreet..,4
Masih jadi andalan utama pencari kerja,5
"Sebenernya aplikasi ini bagus, tapi ya itu mulai banyak scam gak jelas. Apakah pihak jobstreet sebelumnya sudah melakukan proses seleksi dan screening terhadap perusahaan2 yang posting info lowongan di jobstreet, karena banyak perusahaan abal2 yang bisa masuk dan posting info lowongan disini. Mohon diperketat lagi seleksi bagi perusahaan yang ingin posting lowongan disini sehingga akhirnya tidak merugikan para pencari kerja. Terima kasih",4
Good,5
"Perasaan dulu sering nglamar diaplikasi ini engga pernah ketipu. Eh sekarang malah ketipu. Baru banget tadi siang saya interview ketipu 900.000 bilang buat seragam kerja karena ga ada penahan ijazah atau dokumen penting makanya seragam ditanggung pribadi. Langsung penempatan, tanda tangan kontrak dan besok langsung masuk kerja. Eh ternyata pas mau tanda tangan kontrak di beberapa point pernyataan ada suruh bayar lagi 550.000. kalau belum lunasin 550 belum bisa tanda tangan kontrak dan penempatan",1
"Awas lagi viral penipuan seperti kejadian di duren sawit di pinta 1,7 juta",1
Susah untuk login,1
"Ini aplikasi gak jelas, masa lowongan baru di update 1hr baru 3hr dapat info lowongan sdh di tutup, kayanya CV gak pernah di kirim, Jobstreet skrg gak jelas, bagusan di hapus ini.",1
"Setelah banyak masukin cv di jobstreet, Alhamdulillah banyak email/Wa panggilan interview, yg setelah ditelusuri adalah penipuan. Mohon untuk diperbaiki lagi",2
"Banyak penipuan di aplikasi ini saat interview di mintai uang kisaran sampe 1,8jt sedihnya kho kerja kita harus bayar padahal kita sudah ngeluarin uang untuk bikin cv dan bayar transportasi untuk ketempatnya dan akhirnya viral di tiktok sudah kami laporkan tetap saja ga ada tuh berita penakapan interview bodong, miris",1
"Gajelas banget sumpah gua udah apply banyak"" 1 pun ga ada yang respon buat panggilan interview atau apa, ini cuma keterangan sudah dilihat doang sampe tuh lowongan ditutup pembodohan publik lol mending glints juga cepet dan jelas",1
