userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-12-24 21:30:41,Terbaaiikkk,terbaaiikkk,positif,positif,positif
Pengguna Google,2024-12-24 19:40:09,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-24 19:04:57,Baguss,baguss,positif,positif,positif
Pengguna Google,2024-12-24 18:16:55,"Kenapa tokped seler makin ke sini biaya layanan makin parah aja , harga di atas 10 jta , potongnya lebih gede dari pada untung kita , bahkan terkadang untung kita untuk nutupin potongannya , Hadehhh Harga tinggi bukan bukan berarti untungnya gede min , harga juga bersaing di sana Apa lagi di alat alat kesehatan",tokped seler biaya layan parah aja harga 10 jta potong gede untung terkadang untung nutupin potong hadehhh harga untung gede min harga saing alat alat sehat,positif,positif,positif
Pengguna Google,2024-12-24 18:03:01,"APLIKASI BRENGSEK DUIT ABIS JUTAAN BUAT TOPUP ADS, UDAH MANA JUALAN SUSAH. GILIRAN ADA PEMBELI MAU CEKOUT MALAH DIBATALKAN OLEH SISTEM!! PANTES AJA SAYA JUALAN SEPI DI TOKOPEDIA TERNYATA EMANG PERMAINAN TOKOPEDIA MAEN TOLAK PESANAN TANPA SEPENGETAHUAN SELLER.. KRONOLOGI SAYA ADA PEMBELI DARI FB MAU BELI PAKE TOKOPEDIA MALAH DIBATALKAN SISTEM TAPI DI SAYA GAK ADA NOTIF APAPUN.. INTINYA DIBATALKAN SECARA SEPIHAK OLEH TOKO KOPED!!!. NGECHAT CS CUMA DIJAWAB SAMA BOOT.. PANTES PENGEN BANGKRUT,",aplikasi brengsek duit abis juta topup ads udah jual susah gilir beli cekout batal sistem pantes aja jual sepi tokopedia emang main tokopedia maen tolak pesan tahu seller kronologi beli fb beli pake tokopedia batal sistem gak notif apa inti batal toko koped ngechat cs boot pantes ken bangkrut,negatif,negatif,negatif
Pengguna Google,2024-12-24 17:08:07,"Bagus, Banyak fitur yang berguna untuk berjualan. Jadi lebih mudah berjualan di Tokopedia!",bagus fitur guna jual mudah jual tokopedia,positif,positif,positif
Pengguna Google,2024-12-24 15:43:34,"Kembalikan fitur sematkan chat, filter search, dan aktifkan belum dibaca. Fitur penting kok dihilangkan gmn sih.",kembali fitur semat chat filter search aktif baca fitur hilang gmn sih,negatif,negatif,negatif
Pengguna Google,2024-12-24 15:28:16,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-24 11:06:15,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-24 10:45:03,Aplikasi yg berguna banget dan membantu penjualan,aplikasi yg guna banget bantu jual,positif,positif,positif
Pengguna Google,2024-12-24 09:35:31,Mantap sukses selalu tokped,mantap sukses tokped,positif,positif,positif
Pengguna Google,2024-12-24 09:32:09,"Untuk potongan admin tokped sekarang gede banget ,untuk umkm yang untung ga seberapa lumaayan berasa potongannya",potong admin tokped gede banget umkm untung ga lumaayan asa potong,negatif,positif,negatif
Pengguna Google,2024-12-24 08:56:14,Notifikasi sering macet,notifikasi macet,negatif,positif,negatif
Pengguna Google,2024-12-24 08:53:34,"Aplikasinya bagus, hanya toko saya belum banyak yg melihat, tolong bantu promosikan🥲",aplikasi bagus toko yg tolong bantu promosi,positif,positif,positif
Pengguna Google,2024-12-24 08:24:12,Ok nice,ok nice,positif,positif,positif
Pengguna Google,2024-12-24 07:15:32,Mampir toko @Faeyzamerchant toksell memang The Best !!!,mampir toko toksell the best,positif,positif,positif
Pengguna Google,2024-12-24 04:44:17,Semenjak gabung dengan TOKTOK kebijikan makin ANCUR,semenjak gabung toktok biji ancur,negatif,negatif,negatif
Pengguna Google,2024-12-24 03:11:32,"Semoga tokped dapat bermanfaat dan bisa buat usaha sampingan yang menjanjikan untuk para pengusaha baru seperti saya ini, terima kasih",moga tokped manfaat usaha samping janji usaha terima kasih,positif,positif,positif
Pengguna Google,2024-12-24 02:00:36,Sejauh ini marketplace ini masih top markotop tidak seperti marketplace sebelah jika ada kesalahan dikit lalu akun maen hapus saja.. tidak ada kompromi atau pemberitahuan lagi.. kan merugikan saya sebagai seller. Padahal kan kami sebagai seller tidak secara langsung juga sudah andil membantu Kaya yang membuat app itu sendiri. Betul gak... yaaa betul lah..!!,marketplace top markotop marketplace belah salah dikit akun maen hapus kompromi pemberitahuan rugi seller seller langsung andil bantu kaya app gak yaaa,positif,positif,positif
Pengguna Google,2024-12-24 00:28:16,Mantep toko pedia,mantep toko dia,positif,positif,positif
Pengguna Google,2024-12-23 23:15:56,Kok gabisa upload barang dagangan yak pada akun baru di hp.. Gajelas,gabisa upload barang dagang yak akun hp gajelas,negatif,positif,negatif
Pengguna Google,2024-12-23 21:29:38,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-23 21:24:56,Sangat bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-23 21:19:27,"Aplikasinya jadi lemot, kalau jadi owner saya pecat developernya",aplikasi lot owner pecat developer,negatif,positif,negatif
Pengguna Google,2024-12-23 21:16:34,good....,good,positif,positif,positif
Pengguna Google,2024-12-23 20:42:52,👍,,positif,positif,positif
Pengguna Google,2024-12-23 20:13:06,Jangan membantu,bantu,positif,positif,positif
Pengguna Google,2024-12-23 19:38:17,Jgn banyak2 motong admin nya yaa,jgn banyak2 motong admin nya yaa,positif,positif,positif
Pengguna Google,2024-12-23 18:12:46,Nice,nice,positif,positif,positif
Pengguna Google,2024-12-23 17:50:23,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-12-23 16:17:02,ok,ok,positif,positif,positif
Pengguna Google,2024-12-23 14:29:48,"Aplikasi berat, loading chat juga lama banget dah ...",aplikasi berat loading chat banget dah,negatif,negatif,negatif
Pengguna Google,2024-12-23 12:59:43,Good apk,good apk,positif,positif,positif
Pengguna Google,2024-12-23 12:43:17,Semakin kesini Tokopedia semakin ancur ga pernah LG dapat order jauh dengan yg dulu sebelum ada tiktok.buka aplikasi aja lemot nya bukan main padah jaringan bagus.jadi skr polos di orean aja lah,kesini tokopedia ancur ga lg order yg tiktokbuka aplikasi aja lot nya main padah jaring bagusjadi skr polos orean aja,negatif,negatif,negatif
Pengguna Google,2024-12-23 12:07:28,oke,oke,positif,positif,positif
Pengguna Google,2024-12-23 11:22:53,mantaplah pokonya,mantap poko,positif,positif,positif
Pengguna Google,2024-12-23 11:06:38,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-23 10:27:37,Tampilan beranda/home kurang menarik dan agak membingungkan,tampil berandahome tarik bingung,positif,positif,positif
Pengguna Google,2024-12-23 10:19:07,"STRUMMER Handlebar MTB 31,8mm Specifications: Diameter: 31.8 mm Width: 800 mm Rise: 50 mm Height: 90 mm Upsweep: 7° Backsweep: 10° Weight: 395 grams Material: Aluminum Alloy",strummer handlebar mtb 318mm specifications diameter 318 mm width 800 mm rise 50 mm height 90 mm upsweep 7 backsweep 10 weight 395 grams material aluminum alloy,positif,positif,positif
Pengguna Google,2024-12-23 09:52:40,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-23 09:24:59,Sukse terus tokopedia,sukse tokopedia,positif,positif,positif
Pengguna Google,2024-12-23 09:05:52,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-23 07:19:11,Mantaaap,mantaaap,positif,positif,positif
Pengguna Google,2024-12-23 04:26:18,Mudah cepat sangat memuakan,mudah cepat mua,positif,positif,positif
Pengguna Google,2024-12-22 23:59:17,Top josss,top josss,positif,positif,positif
Pengguna Google,2024-12-22 22:41:15,"Ini gimana sih data iklan yang ada di mobile aplikasi sama di web kok beda, harusnya ini iklan yang udah tampil lebih besar kenapa nggak bisa pindah folder?? Wahai kalian para developer kalau implementasi sistem jangan kelamaan seller pada bingung...!!!",gimana sih data iklan mobile aplikasi web beda iklan udah tampil nggak pindah folder developer implementasi sistem seller bingung,negatif,negatif,negatif
Pengguna Google,2024-12-22 22:34:20,tolong di perbaiki . buka di hp suka tidak terbuka dan lemot kk,tolong baik buka hp suka buka lot kk,negatif,positif,positif
Pengguna Google,2024-12-22 21:21:18,UNTUK PESAN MASUK SEKARANG TIDAK DAPAT LAGI DIHAPUS ATAU BLOCK SANGAT MERESAHKAN DENGAN PEMBELI YANG TIDAK SERIUS DALAM JUAL BELI DAN NOTIF MASUK KHUSUSNYA PESAN DARI PEMBELI TIDAK PERNAH MUNCUL DI PERANGKAT HP SAYA INI SANGAT MENYULITKAN KECEPATAN UNTUK BALASAN PESAN. DAN BANYAK PEMBELI YANG MENGGUNAKAN AKUN KOSONG MOHON DI TINGKATKAN DAN PERHATIKAN DAN DITINDAK LANJUTI.,pesan masuk hapus block resah beli serius jual beli notif masuk pesan beli muncul perangkat hp sulit cepat balas pesan beli akun kosong mohon tingkat perhati tindak lanjut,negatif,negatif,negatif
Pengguna Google,2024-12-22 19:14:55,Sangat membantu 👍,bantu,positif,positif,positif
Pengguna Google,2024-12-22 18:56:36,"Sangat membantu, terima kasih..",bantu terima kasih,positif,positif,positif
Pengguna Google,2024-12-22 18:21:10,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-12-22 18:12:38,Sepi kali toko ku,sepi kali toko ku,positif,positif,positif
Pengguna Google,2024-12-22 17:51:33,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-12-22 17:09:55,Good,good,positif,positif,positif
Pengguna Google,2024-12-22 16:47:57,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-22 16:19:55,good,good,positif,positif,positif
Pengguna Google,2024-12-22 15:57:52,Nice experience,nice experience,positif,positif,positif
Pengguna Google,2024-12-22 14:54:07,Sangat bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-22 14:52:54,"Sekarang banyak perubahan di dalam fitur2 nya, malah ribet, contohnya fitur chat sekarang tidak bisa filter mana yang belum di bales di baca dll Fitur lainnya juga banyak yang ribet",ubah fitur2 nya ribet contoh fitur chat filter bales baca dll fitur ribet,positif,negatif,positif
Pengguna Google,2024-12-22 14:25:40,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-22 14:01:48,Bantu jualan,bantu jual,positif,positif,positif
Pengguna Google,2024-12-22 13:55:43,Oke,oke,positif,positif,positif
Pengguna Google,2024-12-22 12:36:03,Mantullll dah pokoknya,mantullll dah pokok,positif,positif,positif
Pengguna Google,2024-12-22 11:18:34,Respon Chart Tokopedianya Lama Respon,respon chart tokopedianya respon,negatif,positif,negatif
Pengguna Google,2024-12-22 11:06:46,ok,ok,positif,positif,positif
Pengguna Google,2024-12-22 10:41:46,Ok,ok,positif,positif,positif
Pengguna Google,2024-12-22 10:25:05,"Traffic Sepi, potongan Besar, baru sadar fitur BLOKIR PENGGUNA Sudah tidak ada",traffic sepi potong sadar fitur blokir guna,negatif,positif,negatif
Pengguna Google,2024-12-22 10:06:13,Mantaaaab...,mantaaaab,positif,positif,positif
Pengguna Google,2024-12-22 09:25:27,💪🏻,,positif,positif,positif
Pengguna Google,2024-12-22 06:59:51,Good,good,positif,positif,positif
Pengguna Google,2024-12-22 03:28:36,Sangat cocok,cocok,negatif,positif,positif
Pengguna Google,2024-12-22 02:49:29,Keren,keren,positif,positif,positif
Pengguna Google,2024-12-22 01:25:35,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-12-21 23:55:32,Mudah dan praktis masukin daftar produk nya no ribet ribet,mudah praktis masukin daftar produk nya no ribet ribet,positif,positif,positif
Pengguna Google,2024-12-21 23:02:20,"Sejauh ini, Masih betah saya di TokoPed ini..Semoga semakin memuaskan ..",betah tokoped inisemoga muas,positif,positif,positif
Pengguna Google,2024-12-21 22:34:24,Semoga rejeki lancar,moga rejeki lancar,positif,positif,positif
Pengguna Google,2024-12-21 22:17:18,Ok Sih....,ok sih,positif,positif,positif
Pengguna Google,2024-12-21 22:13:10,Semoga yang di semogakan,moga moga,positif,positif,positif
Pengguna Google,2024-12-21 17:20:25,👍,,positif,positif,positif
Pengguna Google,2024-12-21 16:57:20,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-12-21 16:48:54,Biasa di luar,,positif,positif,positif
Pengguna Google,2024-12-21 16:46:33,Mantap..,mantap,positif,positif,positif
Pengguna Google,2024-12-21 16:07:55,Tolong bikin expedisi sendiri biar cepet j & t terlalu lama Biar gak kalah saing sama Lex dan spx,tolong bikin expedisi biar cepet j t biar gak kalah saing lex spx,positif,positif,positif
Pengguna Google,2024-12-21 15:35:50,Cukup membantu sekali,bantu,positif,positif,positif
Pengguna Google,2024-12-21 15:25:54,"Bismillaaaah, Chuan Chuan Chuan, amiiiin🤲",bismillaaaah chuan chuan chuan amiiiin,positif,positif,positif
Pengguna Google,2024-12-21 15:06:46,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-21 14:05:59,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-21 13:14:27,"Sekedar saran untuk pergantian nama toko mohon untuk bisa di ubah minimal ada jangka waktu seperti toko sebelah, kasihan sama yang typo atau salah nama toko nya",dar saran ganti nama toko mohon ubah minimal jangka toko belah kasihan typo salah nama toko nya,positif,positif,positif
Pengguna Google,2024-12-21 12:31:44,Goof,goof,positif,positif,positif
Pengguna Google,2024-12-21 12:04:03,"Tolong di perbaiki, saya ngga bisa hapus pesan, sampe numpuk pesan yang ngga bergunanya",tolong baik ngga hapus pesan sampe numpuk pesan ngga guna,negatif,positif,negatif
Pengguna Google,2024-12-21 11:11:15,"Banyak gangguan, tiba2 power merchan hilang tanpa alasan, gak ada tombol terima pesanan, proses pesanan terlalu singkat, aplikasi gak jelas, lebih baik shopee",ganggu tiba2 power merchan hilang alas gak tombol terima pesan proses pesan singkat aplikasi gak shopee,negatif,negatif,negatif
Pengguna Google,2024-12-21 11:02:03,Baru mulai mencoba berjualan semoga ajja lancar,coba jual moga ajja lancar,positif,positif,positif
Pengguna Google,2024-12-21 10:31:38,Buruk sekali aplikasi ini barang sudah sampai ke pembeli malah saldo di tahan sampai 3 hari sedangkan saya butuh dana untuk bayar orang kalau kaya gini saya cuma modal pas-pasan saldo di reviu paraa,buruk aplikasi barang beli saldo tahan 3 butuh dana bayar orang kaya gin modal paspasan saldo reviu paraa,positif,negatif,positif
Pengguna Google,2024-12-21 09:19:13,Makasih,makasih,positif,positif,positif
Pengguna Google,2024-12-21 09:13:53,"Bismillah niat jualan semoga dipermudah, di lancarkan dan banyak yang beli🤲",bismillah niat jual moga mudah lancar beli,positif,positif,positif
Pengguna Google,2024-12-21 08:56:02,"Jujur yg saya rasakan sebagai seller.. Setelah dibeli tiktok, ada beberapa kebijakan2 dan aturan yg semakin memberatkan seller seperti biaya layanan dan topads yg naik. Dan anehnya daya beli pengunjung Tokopedia jadi agak aneh. Kalau sebelumnya, seller cepat dalam respon chat 85-100% pasti transaksi. Tapi sekarang jadi banyak yg hanya nanya2 saja. Topads habis, transaksi engga. Harap diperbaiki, atau lebih bagus menggunakan aturan2 lama seperti sebelum diambil alih tiktok.",jujur yg rasa seller beli tiktok kebijakan2 atur yg berat seller biaya layan topads yg aneh daya beli unjung tokopedia aneh seller cepat respon chat 85100 transaksi yg nanya2 topads habis transaksi engga harap baik bagus aturan2 ambil alih tiktok,negatif,negatif,negatif
Pengguna Google,2024-12-21 08:21:52,Di up date malah lama bgt buka apk nya,up date bgt buka apk nya,negatif,positif,negatif
Pengguna Google,2024-12-21 05:16:32,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-12-20 23:32:08,lumayan,lumayan,positif,positif,positif
Pengguna Google,2024-12-20 22:44:35,Udah di topads tapi penghasilan gak sesuai,udah topads hasil gak sesuai,positif,negatif,negatif
Pengguna Google,2024-12-20 22:33:37,Membantu,bantu,positif,positif,positif
Pengguna Google,2024-12-20 20:40:53,Sangat bagus dan puas,bagus puas,positif,positif,positif
Pengguna Google,2024-12-20 19:49:39,"Update aplikasi, malah gabisa login cuma mutar² di loading",update aplikasi gabisa login mutar loading,negatif,negatif,negatif
Pengguna Google,2024-12-20 19:45:00,Paateeennnn,paateeennnn,positif,positif,positif
Pengguna Google,2024-12-20 19:41:43,Mudah di pahami Terbaik,mudah paham baik,positif,positif,positif
Pengguna Google,2024-12-20 19:25:17,semoga lancar,moga lancar,positif,positif,positif
Pengguna Google,2024-12-20 17:52:22,Sip sip sippp,sip sip sippp,positif,positif,positif
Pengguna Google,2024-12-20 17:29:07,SANGAT EFISIEN DAN ORIGINAL,efisien original,positif,positif,positif
Pengguna Google,2024-12-20 17:08:33,"makin merugikan SELLER semua program"" baru Tokopedia setelah dibeli TIKTOK",rugi seller program tokopedia beli tiktok,negatif,positif,negatif
Pengguna Google,2024-12-20 16:53:27,Malah makin jelek apps nya Fitur chatnya malah bagusan yg lama Payah pembaruan tapi malah makin jelek,jelek apps nya fitur chatnya bagus yg payah baru jelek,negatif,negatif,negatif
Pengguna Google,2024-12-20 15:57:13,"kecepatan membalas chat sangat penting di tokopedia tapi anehnya penjual nggak bisa balas chat di diskusi produk jebakan batman, aneh bin ajaib",cepat balas chat tokopedia aneh jual nggak balas chat diskusi produk jebak batman aneh bin ajaib,negatif,negatif,negatif
Pengguna Google,2024-12-20 15:54:53,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-12-20 15:32:25,"UPDATE Rasa downgrade bukan up ˘ ºˇ ώκώЌώκ ˚•☺•˚ώκώЌώk Terus saja naikan biaya. Terus saja rubah ini itu seenak jidat, hilangkan fitur2 yang dianggap orang2 perlu. Terus saja begitu, maka tak lama GAME OVER seperti halnya market place LUPABAPAK.",update downgrade up k naik biaya rubah enak jidat hilang fitur2 anggap orang2 game over hal market place lupabapak,negatif,negatif,negatif
Pengguna Google,2024-12-20 14:40:54,"Potongan admin tinggi banget, padahal lagi sepi2nya",potong admin banget sepi2nya,positif,positif,positif
