score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
5,"Ya! Museum Batik Pekalongan, sering lewat tempat ini kalau pulang ke Semarang lewat Pekalongan. Dan pada kesempatan ini berkunjung bersama teman dari Colombia.
Lokasinya mudah dijangkau dan didepan 0 kilometer Pekalongan, jam buka sampai jam 9 malam dan untuk tiket masuk juga terjangkau, untuk wisatawan lokal hanya Rp. 5.000,- dan wisatawan mancanegara hanya Rp. 10.000.
Oiya jangan khawatir, disini ada guide juga yang akan menjelaskan batik-batik yang ada disini dan menemani kita ke 3 ruang pamer dan workshop batik. Meskipun penjelasannya kadang begitu cepat.
Dan yang menyenangkan memang workshop batik! Ada batik tulis dan batik cap! Harus mencoba, disediakan kain kecil untuk yang mau mencoba praktik membatik.
Ada juga tempat jual makanan serta kerajinan batik juga disini. Tempatnya juga instagramable lho disini.
Ayo ke Pekalongan! Dan ayo lestarikan batik!",ya museum batik pekalongan sering lewat tempat ini kalau pulang ke semarang lewat pekalongan dan pada kesempatan ini berkunjung bersama teman dari colombialokasinya mudah dijangkau dan didepan 0 kilometer pekalongan jam buka sampai jam 9 malam dan untuk tiket masuk juga terjangkau untuk wisatawan lokal hanya rp 5000 dan wisatawan mancanegara hanya rp 10000oiya jangan khawatir disini ada guide juga yang akan menjelaskan batikbatik yang ada disini dan menemani kita ke 3 ruang pamer dan workshop batik meskipun penjelasannya kadang begitu cepatdan yang menyenangkan memang workshop batik ada batik tulis dan batik cap harus mencoba disediakan kain kecil untuk yang mau mencoba praktik membatikada juga tempat jual makanan serta kerajinan batik juga disini tempatnya juga instagramable lho disiniayo ke pekalongan dan ayo lestarikan batik,ya museum batik pekalongan pulang semarang pekalongan kesempatan berkunjung teman colombialokasinya mudah dijangkau didepan 0 kilometer pekalongan jam buka jam 9 malam tiket masuk terjangkau wisatawan lokal rp 5000 wisatawan mancanegara rp 10000oiya khawatir guide batikbatik menemani 3 ruang pamer workshop batik penjelasannya kadang cepatdan menyenangkan workshop batik batik tulis batik cap mencoba disediakan kain mencoba praktik membatikada jual makanan kerajinan batik tempatnya instagramable lho disiniayo pekalongan ayo lestarikan batik,"['ya', 'museum', 'batik', 'pekalongan', 'pulang', 'semarang', 'pekalongan', 'kesempatan', 'berkunjung', 'teman', 'colombialokasinya', 'mudah', 'dijangkau', 'didepan', '0', 'kilometer', 'pekalongan', 'jam', 'buka', 'jam', '9', 'malam', 'tiket', 'masuk', 'terjangkau', 'wisatawan', 'lokal', 'rp', '5000', 'wisatawan', 'mancanegara', 'rp', '10000oiya', 'khawatir', 'guide', 'batikbatik', 'menemani', '3', 'ruang', 'pamer', 'workshop', 'batik', 'penjelasannya', 'kadang', 'cepatdan', 'menyenangkan', 'workshop', 'batik', 'batik', 'tulis', 'batik', 'cap', 'mencoba', 'disediakan', 'kain', 'mencoba', 'praktik', 'membatikada', 'jual', 'makanan', 'kerajinan', 'batik', 'tempatnya', 'instagramable', 'lho', 'disiniayo', 'pekalongan', 'ayo', 'lestarikan', 'batik']",ya museum batik kalong pulang semarang kalong sempat kunjung teman colombialokasinya mudah jangkau depan 0 kilometer kalong jam buka jam 9 malam tiket masuk jangkau wisatawan lokal rp 5000 wisatawan mancanegara rp 10000oiya khawatir guide batikbatik tani 3 ruang pamer workshop batik jelas kadang cepatdan senang workshop batik batik tulis batik cap coba sedia kain coba praktik membatikada jual makan rajin batik tempat instagramable lho disiniayo kalong ayo lestari batik
5,"Bagus banget museumnya, bayar 7k, dan di bantu untuk informasi batiknya.
Sukaa.
Bisa dapat informasi, beli batik bagus bagus lagi.. .?? ?",bagus banget museumnya bayar 7k dan di bantu untuk informasi batiknyasukaabisa dapat informasi beli batik bagus bagus lagi  ,bagus banget museumnya bayar 7k bantu informasi batiknyasukaabisa informasi beli batik bagus bagus,"['bagus', 'banget', 'museumnya', 'bayar', '7k', 'bantu', 'informasi', 'batiknyasukaabisa', 'informasi', 'beli', 'batik', 'bagus', 'bagus']",bagus banget museum bayar 7k bantu informasi batiknyasukaabisa informasi beli batik bagus bagus
5,"Menempati gedung kuno peninggalan jaman penjajahan Belanda, Ada tour guide yg memberi penjelasan tentang batik, dan diakhir tour kita bisa mencoba membatik dengan canting, menyenangkan buat menambah wawasan dan kecintaan anak anak kita terhadap warisan budaya nusantara terutama batik tulis . .",menempati gedung kuno peninggalan jaman penjajahan belanda ada tour guide yg memberi penjelasan tentang batik dan diakhir tour kita bisa mencoba membatik dengan canting menyenangkan buat menambah wawasan dan kecintaan anak anak kita terhadap warisan budaya nusantara terutama batik tulis  ,menempati gedung kuno peninggalan jaman penjajahan belanda tour guide yg penjelasan batik diakhir tour mencoba membatik canting menyenangkan menambah wawasan kecintaan anak anak warisan budaya nusantara batik tulis,"['menempati', 'gedung', 'kuno', 'peninggalan', 'jaman', 'penjajahan', 'belanda', 'tour', 'guide', 'yg', 'penjelasan', 'batik', 'diakhir', 'tour', 'mencoba', 'membatik', 'canting', 'menyenangkan', 'menambah', 'wawasan', 'kecintaan', 'anak', 'anak', 'warisan', 'budaya', 'nusantara', 'batik', 'tulis']",tempat gedung kuno tinggal jaman jajah belanda tour guide yg jelas batik akhir tour coba batik canting senang tambah wawas cinta anak anak waris budaya nusantara batik tulis
5,"Kunjungan yg sangat singkat karena mendekati jam 15.00 waktunya museum tutup. Koleksi batik bukan hanya dari Pekalongan tapi juga dari seluruh Indonesia dan beberapa negara tetangga. Belajar sejarah asal usul batik termasuk pengaruh dari beberapa negara seperti India, China, dan juga dipengaruhi oleh isu-isu yang saat itu terjadi seperti peperangan",kunjungan yg sangat singkat karena mendekati jam 1500 waktunya museum tutup koleksi batik bukan hanya dari pekalongan tapi juga dari seluruh indonesia dan beberapa negara tetangga belajar sejarah asal usul batik termasuk pengaruh dari beberapa negara seperti india china dan juga dipengaruhi oleh isuisu yang saat itu terjadi seperti peperangan,kunjungan yg singkat mendekati jam 1500 museum tutup koleksi batik pekalongan indonesia negara tetangga belajar sejarah usul batik pengaruh negara india china dipengaruhi isuisu peperangan,"['kunjungan', 'yg', 'singkat', 'mendekati', 'jam', '1500', 'museum', 'tutup', 'koleksi', 'batik', 'pekalongan', 'indonesia', 'negara', 'tetangga', 'belajar', 'sejarah', 'usul', 'batik', 'pengaruh', 'negara', 'india', 'china', 'dipengaruhi', 'isuisu', 'peperangan']",kunjung yg singkat dekat jam 1500 museum tutup koleksi batik kalong indonesia negara tetangga ajar sejarah usul batik pengaruh negara india china pengaruh isuisu peperangan
5,"Museum Batik yg sangat iconik di Kota Pekalongan, Didalamnya menyimpan berbagai ragam batik dari seluruh Nusantara dengan berbagai keunikan coraknya masing masing, didalamnya ada beberapa ruang pamer batik serta ruang belajar membatik yg membantu pengunjung untuk belajar baik model tulis maupun cap,
Sangat Recommen dan Harus dikunjungi buat yg berkunjung ke Pekalongan",museum batik yg sangat iconik di kota pekalongan didalamnya menyimpan berbagai ragam batik dari seluruh nusantara dengan berbagai keunikan coraknya masing masing didalamnya ada beberapa ruang pamer batik serta ruang belajar membatik yg membantu pengunjung untuk belajar baik model tulis maupun capsangat recommen dan harus dikunjungi buat yg berkunjung ke pekalongan,museum batik yg iconik kota pekalongan didalamnya menyimpan ragam batik nusantara keunikan coraknya didalamnya ruang pamer batik ruang belajar membatik yg membantu pengunjung belajar model tulis capsangat recommen dikunjungi yg berkunjung pekalongan,"['museum', 'batik', 'yg', 'iconik', 'kota', 'pekalongan', 'didalamnya', 'menyimpan', 'ragam', 'batik', 'nusantara', 'keunikan', 'coraknya', 'didalamnya', 'ruang', 'pamer', 'batik', 'ruang', 'belajar', 'membatik', 'yg', 'membantu', 'pengunjung', 'belajar', 'model', 'tulis', 'capsangat', 'recommen', 'dikunjungi', 'yg', 'berkunjung', 'pekalongan']",museum batik yg iconik kota kalong dalam simpan ragam batik nusantara uni corak dalam ruang pamer batik ruang ajar batik yg bantu unjung ajar model tulis capsangat recommen kunjung yg kunjung kalong
5,Museum yang bagus dan terawat. Tour guide sangat informative & helpful,museum yang bagus dan terawat tour guide sangat informative  helpful,museum bagus terawat tour guide informative helpful,"['museum', 'bagus', 'terawat', 'tour', 'guide', 'informative', 'helpful']",museum bagus awat tour guide informative helpful
5,"Tempat wisata edukatif untuk mengenal lebih dalam tentang jenis2 batik. Lokasinya di sekitar lapangan Jetayu Pekalongan. Untuk biaya masuk 5000/orang. Di sini kita bisa melihat jenis/motif batik dari berbagai daerah. Kita juga bisa melihat bahan2 dan perlengkapan yang digunakan untuk nembatik. Jika situasi memungkinkan, kita juga bisa melakukan mini praktik membatik, biar gak penasaran bagi yang belum tau cara membatik.
Oh iya, bangunan museum batik merupakan bangunan tua, cocok juga untuk spot foto??",tempat wisata edukatif untuk mengenal lebih dalam tentang jenis2 batik lokasinya di sekitar lapangan jetayu pekalongan untuk biaya masuk 5000orang di sini kita bisa melihat jenismotif batik dari berbagai daerah kita juga bisa melihat bahan2 dan perlengkapan yang digunakan untuk nembatik jika situasi memungkinkan kita juga bisa melakukan mini praktik membatik biar gak penasaran bagi yang belum tau cara membatikoh iya bangunan museum batik merupakan bangunan tua cocok juga untuk spot foto,wisata edukatif mengenal jenis2 batik lokasinya lapangan jetayu pekalongan biaya masuk 5000orang jenismotif batik daerah bahan2 perlengkapan nembatik situasi mini praktik membatik biar gak penasaran tau membatikoh iya bangunan museum batik bangunan tua cocok spot foto,"['wisata', 'edukatif', 'mengenal', 'jenis2', 'batik', 'lokasinya', 'lapangan', 'jetayu', 'pekalongan', 'biaya', 'masuk', '5000orang', 'jenismotif', 'batik', 'daerah', 'bahan2', 'perlengkapan', 'nembatik', 'situasi', 'mini', 'praktik', 'membatik', 'biar', 'gak', 'penasaran', 'tau', 'membatikoh', 'iya', 'bangunan', 'museum', 'batik', 'bangunan', 'tua', 'cocok', 'spot', 'foto']",wisata edukatif kenal jenis2 batik lokasi lapang jetayu kalong biaya masuk 5000orang jenismotif batik daerah bahan2 lengkap nembatik situasi mini praktik batik biar gak penasaran tau membatikoh iya bangun museum batik bangun tua cocok spot foto
5,Dieng emang GK da bosennya tuk dikunjungi...,dieng emang gk da bosennya tuk dikunjungi,dieng emang gk da bosennya tuk dikunjungi,"['dieng', 'emang', 'gk', 'da', 'bosennya', 'tuk', 'dikunjungi']",dieng emang gk da bosennya tuk kunjung
5,"Tempatnta bagus, dan sangat mendidik. Semoga terus diapresiasi oleh pemerintah setempat agar menarik perhatian para anak muda disekitarnya untuk menjadi tempat mencari wawasan secara langsung??",tempatnta bagus dan sangat mendidik semoga terus diapresiasi oleh pemerintah setempat agar menarik perhatian para anak muda disekitarnya untuk menjadi tempat mencari wawasan secara langsung,tempatnta bagus mendidik semoga diapresiasi pemerintah menarik perhatian anak muda disekitarnya mencari wawasan langsung,"['tempatnta', 'bagus', 'mendidik', 'semoga', 'diapresiasi', 'pemerintah', 'menarik', 'perhatian', 'anak', 'muda', 'disekitarnya', 'mencari', 'wawasan', 'langsung']",tempatnta bagus didik moga apresiasi perintah tarik perhati anak muda sekitar cari wawas langsung
5,"Pusat kesenian batik di kota pekalongan, bersih, ramah, murah, terdapat banyak kain batik dari berbagai daerah. Anda juga bisa makan karena ada kantin di bagian belakang, harga tiket masuk 5000 rupiah dan anda bisa membatik dipandu dengan pemandu profesional. Selamat berwisata sejarah...",pusat kesenian batik di kota pekalongan bersih ramah murah terdapat banyak kain batik dari berbagai daerah anda juga bisa makan karena ada kantin di bagian belakang harga tiket masuk 5000 rupiah dan anda bisa membatik dipandu dengan pemandu profesional selamat berwisata sejarah,pusat kesenian batik kota pekalongan bersih ramah murah kain batik daerah makan kantin harga tiket masuk 5000 rupiah membatik dipandu pemandu profesional selamat berwisata sejarah,"['pusat', 'kesenian', 'batik', 'kota', 'pekalongan', 'bersih', 'ramah', 'murah', 'kain', 'batik', 'daerah', 'makan', 'kantin', 'harga', 'tiket', 'masuk', '5000', 'rupiah', 'membatik', 'dipandu', 'pemandu', 'profesional', 'selamat', 'berwisata', 'sejarah']",pusat seni batik kota kalong bersih ramah murah kain batik daerah makan kantin harga tiket masuk 5000 rupiah batik pandu pandu profesional selamat wisata sejarah
5,"Museumnya bersih  asri, adem.. Koleksi batiknya juga banyak. Top deh!! Ikut bangga Pekalongan punya wisata edukasi semacam MusBa.. ??????",museumnya bersih  asri adem koleksi batiknya juga banyak top deh ikut bangga pekalongan punya wisata edukasi semacam musba ,museumnya bersih asri adem koleksi batiknya top deh bangga pekalongan wisata edukasi musba,"['museumnya', 'bersih', 'asri', 'adem', 'koleksi', 'batiknya', 'top', 'deh', 'bangga', 'pekalongan', 'wisata', 'edukasi', 'musba']",museum bersih asri adem koleksi batik top deh bangga kalong wisata edukasi musba
5,"Memberi pengalaman kepada anak untuk mengenal batik, sebagai kebudayaan indonesia..
Disini kita dapat mengenal jenis2 batik , corak/ motif batik , alat yg digunakAn untuk membatik, dan yg tidak kalah menarik, dapat praktek cara mrmbatik..",memberi pengalaman kepada anak untuk mengenal batik sebagai kebudayaan indonesiadisini kita dapat mengenal jenis2 batik  corak motif batik  alat yg digunakan untuk membatik dan yg tidak kalah menarik dapat praktek cara mrmbatik,pengalaman anak mengenal batik kebudayaan indonesiadisini mengenal jenis2 batik corak motif batik alat yg membatik yg kalah menarik praktek mrmbatik,"['pengalaman', 'anak', 'mengenal', 'batik', 'kebudayaan', 'indonesiadisini', 'mengenal', 'jenis2', 'batik', 'corak', 'motif', 'batik', 'alat', 'yg', 'membatik', 'yg', 'kalah', 'menarik', 'praktek', 'mrmbatik']",alam anak kenal batik budaya indonesiadisini kenal jenis2 batik corak motif batik alat yg batik yg kalah tarik praktek mrmbatik
5,"Museum batik pekalonhan terletak di pusat kota. Berada persis disekitaran alun-alun pekalongan sehingga memudahkan para wisatawan untuk berkunjung ke museum tanpa repot mencari-cari alamat dan tempat yang pas. Selain baik khas pekalongan, di museum ini jg menampilkan motif-motif batik dari berbagai daerah diseluruh indonesia. Tiket masuknya pun terbilang sangat terjangkau. Untuk anak sekolah 2 ribu rupiah untuk mahasiswa 3 ribu rupiah dan untuk umum seharga 5 ribu rupiah. Didalam museum juga terdapat tempat untuk kita workshop membuat kain batik. Berkunjung kesini sangat menyenangkan",museum batik pekalonhan terletak di pusat kota berada persis disekitaran alunalun pekalongan sehingga memudahkan para wisatawan untuk berkunjung ke museum tanpa repot mencaricari alamat dan tempat yang pas selain baik khas pekalongan di museum ini jg menampilkan motifmotif batik dari berbagai daerah diseluruh indonesia tiket masuknya pun terbilang sangat terjangkau untuk anak sekolah 2 ribu rupiah untuk mahasiswa 3 ribu rupiah dan untuk umum seharga 5 ribu rupiah didalam museum juga terdapat tempat untuk kita workshop membuat kain batik berkunjung kesini sangat menyenangkan,museum batik pekalonhan terletak pusat kota persis disekitaran alunalun pekalongan memudahkan wisatawan berkunjung museum repot mencaricari alamat pas khas pekalongan museum jg menampilkan motifmotif batik daerah diseluruh indonesia tiket masuknya terbilang terjangkau anak sekolah 2 ribu rupiah mahasiswa 3 ribu rupiah seharga 5 ribu rupiah didalam museum workshop kain batik berkunjung kesini menyenangkan,"['museum', 'batik', 'pekalonhan', 'terletak', 'pusat', 'kota', 'persis', 'disekitaran', 'alunalun', 'pekalongan', 'memudahkan', 'wisatawan', 'berkunjung', 'museum', 'repot', 'mencaricari', 'alamat', 'pas', 'khas', 'pekalongan', 'museum', 'jg', 'menampilkan', 'motifmotif', 'batik', 'daerah', 'diseluruh', 'indonesia', 'tiket', 'masuknya', 'terbilang', 'terjangkau', 'anak', 'sekolah', '2', 'ribu', 'rupiah', 'mahasiswa', '3', 'ribu', 'rupiah', 'seharga', '5', 'ribu', 'rupiah', 'didalam', 'museum', 'workshop', 'kain', 'batik', 'berkunjung', 'kesini', 'menyenangkan']",museum batik pekalonhan letak pusat kota persis sekitar alunalun kalong mudah wisatawan kunjung museum repot mencaricari alamat pas khas kalong museum jg tampil motifmotif batik daerah seluruh indonesia tiket masuk bilang jangkau anak sekolah 2 ribu rupiah mahasiswa 3 ribu rupiah harga 5 ribu rupiah dalam museum workshop kain batik kunjung kesini senang
5,"Bukan sekedar belajar mengenal sejarah batik , motif2 batik , ato bagaimana cara mmbuat batik saja disini .. tapi juga Tempat wisata budaya yg menarik di Pekalongan ... Eh bisa juga untuk berekspresi suka2 Lo dievent istimewa kamu... Tentu saja yg santun dong .",bukan sekedar belajar mengenal sejarah batik  motif2 batik  ato bagaimana cara mmbuat batik saja disini  tapi juga tempat wisata budaya yg menarik di pekalongan  eh bisa juga untuk berekspresi suka2 lo dievent istimewa kamu tentu saja yg santun dong ,sekedar belajar mengenal sejarah batik motif2 batik ato mmbuat batik wisata budaya yg menarik pekalongan eh berekspresi suka2 lo dievent istimewa yg santun,"['sekedar', 'belajar', 'mengenal', 'sejarah', 'batik', 'motif2', 'batik', 'ato', 'mmbuat', 'batik', 'wisata', 'budaya', 'yg', 'menarik', 'pekalongan', 'eh', 'berekspresi', 'suka2', 'lo', 'dievent', 'istimewa', 'yg', 'santun']",dar ajar kenal sejarah batik motif2 batik ato mmbuat batik wisata budaya yg tarik kalong eh ekspres suka2 lo dievent istimewa yg santun
5,"Tempat yang sangat baik untuk belajar tentang batik dari bagaimana cara batik itu di buat hingga model model dan sejarah batik yang melegenda.. dari jogja sampai batik purwokerto yang memiliki batik yang mencampurkan  berbagai macam budaya dan agama ....
Diterangkan langsung oleh petugas disana sehingga sangat menarik dan sangat komunikatif ..sehingga kita bisa bertanya banyak tentang batik...
Di akhir sesi kita bisa belajar membatik tulis  dengan canting dan malam yang telah di sediakan dan hasilnya bisa di bawa pulang.",tempat yang sangat baik untuk belajar tentang batik dari bagaimana cara batik itu di buat hingga model model dan sejarah batik yang melegenda dari jogja sampai batik purwokerto yang memiliki batik yang mencampurkan  berbagai macam budaya dan agama diterangkan langsung oleh petugas disana sehingga sangat menarik dan sangat komunikatif sehingga kita bisa bertanya banyak tentang batikdi akhir sesi kita bisa belajar membatik tulis  dengan canting dan malam yang telah di sediakan dan hasilnya bisa di bawa pulang,belajar batik batik model model sejarah batik melegenda jogja batik purwokerto memiliki batik mencampurkan budaya agama diterangkan langsung petugas disana menarik komunikatif batikdi sesi belajar membatik tulis canting malam sediakan hasilnya bawa pulang,"['belajar', 'batik', 'batik', 'model', 'model', 'sejarah', 'batik', 'melegenda', 'jogja', 'batik', 'purwokerto', 'memiliki', 'batik', 'mencampurkan', 'budaya', 'agama', 'diterangkan', 'langsung', 'petugas', 'disana', 'menarik', 'komunikatif', 'batikdi', 'sesi', 'belajar', 'membatik', 'tulis', 'canting', 'malam', 'sediakan', 'hasilnya', 'bawa', 'pulang']",ajar batik batik model model sejarah batik legenda jogja batik purwokerto milik batik campur budaya agama terang langsung tugas sana tarik komunikatif batikdi sesi ajar batik tulis canting malam sedia hasil bawa pulang
5,"Museum batik Pekalongan terdapat macam2 batik yang dijaga, cocok untuk wisatawan yang ingin menambah ilmu, budaya, dll. Anaký juga cocok untuk berkunjung ke tempat ini. Banyak rombongan anaký sekolah juga disini. Tak hanya itu, kita bisa belajar membatik juga disini. Suasana santai, adem, nyaman. Ada taman dan toilet yang bersih.",museum batik pekalongan terdapat macam2 batik yang dijaga cocok untuk wisatawan yang ingin menambah ilmu budaya dll anak juga cocok untuk berkunjung ke tempat ini banyak rombongan anak sekolah juga disini tak hanya itu kita bisa belajar membatik juga disini suasana santai adem nyaman ada taman dan toilet yang bersih,museum batik pekalongan macam2 batik dijaga cocok wisatawan menambah ilmu budaya dll anak cocok berkunjung rombongan anak sekolah belajar membatik suasana santai adem nyaman taman toilet bersih,"['museum', 'batik', 'pekalongan', 'macam2', 'batik', 'dijaga', 'cocok', 'wisatawan', 'menambah', 'ilmu', 'budaya', 'dll', 'anak', 'cocok', 'berkunjung', 'rombongan', 'anak', 'sekolah', 'belajar', 'membatik', 'suasana', 'santai', 'adem', 'nyaman', 'taman', 'toilet', 'bersih']",museum batik kalong macam2 batik jaga cocok wisatawan tambah ilmu budaya dll anak cocok kunjung rombong anak sekolah ajar batik suasana santai adem nyaman taman toilet bersih
