content,text_tokens_stemmed,Label,Label NB
"Bagus ini, jadi tahu sejarah batik dan berbagai macam motifmnya. Motif tokwi unik gak pasaran.
Saran misalnya ada toko di marketplace place dengan motif seperti yang dipajang dengan variasi kain kelas mahal dan biasa dengan sistem preorder akan lebih baik..",bagus sejarah batik motifmnya motif tokwi unik gak pasaransaran toko marketplace place motif pajang variasi kain kelas mahal sistem preorder,positif,positif
Salah satu tempat yang wajib dikunjungi jika ke Pekalongan. Sebagai kota penghasil batik Pekalongan memiliki museum batik yang menyajikan banyak koleksi dan jenis batik serta sejarahnya. Jika sempat berkunjung kesana saya sarankan menggunakan guide untuk menjelaskan sejarah kain batiknya.,salah wajib kunjung kalong kota hasil batik kalong milik museum batik saji koleksi jenis batik sejarah kunjung kesana saran guide sejarah kain batik,positif,positif
Salah satu tempat wisata yang bisa menjadi pilihan ketika berkunjung di Pekalongan. Biaya masuknya murah. Ada petugas museum yang akan menemani kita berkeliling dan menceritakan seluk beluk batik yang dilihat. Di sini juga disediakan workshop untuk membatik.,salah wisata pilih kunjung kalong biaya masuk murah tugas museum tani keliling cerita seluk beluk batik sedia workshop batik,positif,positif
"Tempat yang cocok bagi yang ingin mengetahui sejarah dan seluk beluk batik di Indonesia, terdapat berbagai macam jenis batik disini. Bagi yang mau mencoba membatik juga disediakan disini",cocok sejarah seluk beluk batik indonesia jenis batik coba batik sedia,positif,positif
"Tempatnya bagus, bersih dan mbak2nya ramah. Begitu masuk lngsung dapat guide, dijelasin macem2 masalah batik. Koleksi batik disini cukup banyak. Ada tempat semacam sanggar buat yg mau coba membatik juga disini.",tempat bagus bersih mbak2nya ramah masuk lngsung guide dijelasin macem2 batik koleksi batik sanggar yg coba batik,positif,positif
"Museumnya kecil, hanya ada 3 ruang koleksi; tapi jadi menarik berhak pemandu yang sangat passionate dan knowledgable. Koleksi batiknya, mskpn terbatas, juga bagus2 banget! HTM 10 ribu, worth it lah buat didatengin kalo lg di pekalongan.",museum 3 ruang koleksi tarik hak pandu passionate knowledgable koleksi batik mskpn batas bagus2 banget htm 10 ribu worth it didatengin kalo lg kalong,positif,positif
"Bagi yg ingin melihat berbagai koleksi batik disini terdapat berbagai jenis kain dan penjelasannya. Utk weekend cukup ramai, museum ini jg bisa dijadikan tempat preweed. Ada tour guide jg yg bisa memandu menjelaskan bagian yg ada di dalamnya",yg koleksi batik jenis kain jelas utk weekend ramai museum jg jadi preweed tour guide jg yg pandu yg dalam,positif,positif
Belajar semua tentang Batik disini! ada berbagai Batik hasil pengrajin bati dari berbagai Nusantara! bisa belajar membuat batik tulis dan cap juga disini. Mengasyikkan,ajar batik batik hasil rajin bati nusantara ajar batik tulis cap asyik,positif,positif
"Koleksi batiknya bagus2, alat2 membatik juga ada. Tapi sepi pengunjung di hari Selasa.",koleksi batik bagus2 alat2 batik sepi unjung selasa,positif,positif
"bagus, koleksinya banyak & bisa ikutan belajar ngebatik..
biaya masuknya cm lima ribu rupiah..",bagus koleksi ikut ajar ngebatikbiaya masuk cm ribu rupiah,positif,positif
"Petugasnya ramah, biaya masuknya murah. Mudah2an koleksinya dan fasilitasnya semakin bertambah",tugas ramah biaya masuk murah mudah2an koleksi fasilitas tambah,positif,positif
"Salah satu tempat bersejarah dikota pelalongan, banyak ilmu perbatikan yang didapt... Dan jgn khawatir klu pengen jajan dan haus krna didepan musium ada tempat jajanan jetayu yang bayak kulinernya..",salah sejarah kota pelalongan ilmu bati didapt jgn khawatir klu ken jajan haus krna depan musium jajan jetayu bayak kuliner,positif,positif
"Koleksi museum sangat banyak, Koleksi antik pun dirawat dengan baik, sangat bagus untuk wisata budaya dan pendidikan.",koleksi museum koleksi antik rawat bagus wisata budaya didik,positif,positif
"Salah satu ikon yang harus dikunjungi saat berada di Kota Pekalongan. Terdapat ruang pamer dengan berbagai cerita dan sejarah batik. Setelah mengunjungi semua ruangan, pengunjung dapat mengikuti workshop membatik secara gratis dan dipandu oleh petugas yang sangat ramah. Namun untuk ukuran museum kelas dunia, kebersihan (terutama debu) harus diperhatikan lagi, banyak lampu showcase yang mati. Semoga bisa segera diperbaiki.",salah ikon kunjung kota kalong ruang pamer cerita sejarah batik unjung ruang unjung ikut workshop batik gratis pandu tugas ramah ukur museum kelas dunia bersih debu perhati lampu showcase mati moga baik,positif,positif
Lumayanlah...krn tempatny bergabung dg lapangn dan taman bermain jd klo pameran malem bersaing dg pameran/festival yg lain..agak sedikit terganggu jd tdk konsent...???? ,lumayanlahkrn tempatny gabung dg lapangn taman main jd klo pamer malem saing dg pameranfestival yg lainagak ganggu jd tdk konsent,positif,positif
"Koleksi batik dan peralatan membatiknya cukup banyak. Tiket masuk sangat murah, hanya Rp. 3.000/orang sudah mendapat guide. Ada gift shop & kantin. Bersebelahan dengan masjid besar.",koleksi batik alat batik tiket masuk murah rp 3000orang guide gift shop kantin bahan masjid,positif,positif
Tempat menimba ilmu tentang sejarah batik dan motif2 batik dari berbagai daerah. Selain itu dapat belajar membatik dengan menggunakan canting. Ada tour guide nya yang cukup menguasai perbatikan,timba ilmu sejarah batik motif2 batik daerah ajar batik canting tour guide nya kuasa bati,positif,positif
Batiknya tidak sebanyak museum danar hadi solo tapi cukup baik untuk wisata edukasi.,batik museum danar had solo wisata edukasi,positif,positif
"Disini selalu pas kunjungan dinas, sampai 3 kali, yang selalu ga kelewat itu mampir di gerai Dekranasda nya,",pas kunjung dinas 3 kali ga lewat mampir gerai dekranasda nya,positif,positif
Tempatnya sempit tapi banyak batik2 yang dipajang .. sama sejarahnya,tempat sempit batik2 pajang sejarah,positif,positif
"Tempat representative untuk mempelajari karya budaya kain batik, selain belaja sejarah juga praktek langsung membuat batik,,,",representative ajar karya budaya kain batik baja sejarah praktek langsung batik,positif,positif
Sepi.  Harga tiket murah.  Bisa belajar membatik disini,sepi harga tiket murah ajar batik,positif,positif
Menyenangkan karena ada berbagai jenis batik luar daerah pekalongan hingga kita bisa tau motif dan jenis selain di pekalongan,senang jenis batik daerah kalong tau motif jenis kalong,positif,positif
"Informasi museum ini bukannya dari jam 9 sampai dengan jam 4 kurang kalau ga salah..
Tapi ga tau kenapa ada jam istirahat sehingga pada saat jam 12 - 1 siang museum tutup..
Ya jujur sedikit kurang nyaman sih, tapi mungkin ada sebab dibalik peraturan yang ada..",informasi museum jam 9 jam 4 ga salahtapi ga tau jam istirahat jam 12 1 siang museum tutupya jujur nyaman sih balik atur,positif,positif
had so much fun there. wisata mengedukasi tentang batik.,had so much fun there wisata edukasi batik,positif,positif
"pendekatan tour museumnya harus diperbaiki, dibuat supaya pengunjung antusias dengan segala hal yang berkaitan dengan per-batikan..",dekat tour museum baik unjung antusias kait bati,positif,positif
Jjs d Pekalongan pngn tau museum batik nya,jjs d kalong pngn tau museum batik nya,positif,positif
"Bersebelahan dengan masjid,area parkir tertata rapi, halaman juga bersih.",bahan masjidarea parkir tata rapi halaman bersih,positif,positif
Wisata edukatif. Waktu kesana sedang ada anak sd yang study tour dan membatik.,wisata edukatif kesana anak sd study tour batik,positif,positif
Musim batik Pekalongan yang berdiri sejak 12 juli 2006 dan diresmikan oleh  bapak presiden RI ke 6 dan terdapat ribuan koleksi batik yg berasal dr seluruh Indonesia dan beberapa koleksi dr luar negeri,musim batik kalong diri 12 juli 2006 resmi presiden ri 6 ribu koleksi batik yg asal dr indonesia koleksi dr negeri,positif,positif
Nice place ... memberi banyak pencerahan ihwal batik nusantara,nice place cerah ihwal batik nusantara,positif,positif
Mengenal ragam batik nusantara..,kenal ragam batik nusantara,positif,positif
"Museum batik. Di museum ini ada beberapa batik yang dipajang, ada workshop tempat untuk kita belajar membatik dan ada toko yang menjual souvenir.",museum batik museum batik pajang workshop ajar batik toko jual souvenir,positif,positif
"Musium menempati gedung yg klasik khas art Deco  . .
Musium yg hrsnya tampil dgn segala kemegahannya . .
Isi Musium yg msh kurang eksotis dlm tampilannya . .
Harusnya dikelola dengan konsep Musium kekinian dan mengundang rasa keingin Tahuan 6g jauh lbh mendalam . .
Kelihatan komunitas, pengelola serta pemerintah kota yg kurang totalitas untuk menggarapnya . .
Jadi berkesan . .
_*apa adanya*_ . .",musium tempat gedung yg klasik khas art deco musium yg hrsnya tampil dgn megah isi musium yg msh eksotis dlm tampil kelola konsep musium kini undang ingin tahu 6g lbh dalam komunitas kelola perintah kota yg totalitas garap kesan,positif,positif
"Cook sebagai edukasi untuk anak, mengenal budaya lokal. Tempatnya juga bagus untuk prewedding",cook edukasi anak kenal budaya lokal tempat bagus prewedding,positif,positif
"Masih banyak yang perlu ditingkatkan disini. Pelayanan tiketnya oke karena lagi gak ngantri, koleksi batiknya masih sedikit, tempatnya juga kecil ya, overall b aja si kalau kesini.",tingkat layan tiket oke gak ngantri koleksi batik tempat ya overall b aja si kesini,positif,positif
"Bagus museumnya.
Buat edukasi",bagus museumnyabuat edukasi,positif,positif
"Sudah bagus, tetapi perlu banyak perbaikan agar lebih menarik",bagus baik tarik,positif,positif
"Gedung museum ini sebelumnya adalah bekas kantor balai kota Pekalongan, pada masa penjajahan kolonial Belanda gedung tersebut merupakan kantor keuangan yang membawahi tujuh pabrik gula di karesidenan Pekalongan.[3] Pada tahun 1972, terbentuk komunitas bernama Paguyuban Pecinta Batik Pekalongan (PPBP) yang digagas oleh masyarakat dan pembatik Pekalongan.[3] Pada tanggal 29 Desember 2005 diadakan pertemuan forum bisnis Orang Pekalongan (OPEK) yang membahas tawaran Kota Pekalongan sebagai lokasi peringatan hari Koperasi Tingkat Nasional ke-59.[4] Pembentukan lembaga museum batik melibatkan Yayasan Kadin Indonesia dengan pemerintah Kota Pekalongan, Yayasan Batik Indonesia, Paguyuba Berkah, Yayasan Kadin Kota Pekalongan, Paguyuban Pecinta Batik Pekalongan, serta pakar batik Asmoro Damais yang bersedia menjadi curator museum.[4] Akhirnya pada tanggal 12 Juli 2006 museum ini diresmikan oleh Presiden Republik Indonesia, Susilo Bambang Yudhoyono bersamaan dengan perayaan Hari Koperasi Nasional ke-59.[1][5] Museum batik ini dijadikan pusat data dan informasi mengenai batik; sebagai pusat riset dan pengembangan ilmu desain batik, perpustakaan dan acuan dalam hal perbatikan; mengkoleksi batik klasik, batik lawasan dan batik kontemporer.[1]
Fasilitas yang dimiliki museum ini terdiri dari ruang koleksi batik, ruang perpustakaan, kedai batik, ruang workshop batik, ruang pertemuan, dan ruang konsultasi atau pelayanan hak kekayaan intelektual (HKI).[4] Museum ini memiliki tiga ruang utama.[3] Ruang utama digunakan untuk memamerkan koleksi aneka batik khas daerah pesisir jawa, seperti batik Cirebon, Pekalongan, Batang, dan juga Rembang.[3] Alat dan bahan yang digunakan dalam proses membatik juga dipamerkan di ruangan ini, salah satu alat yang dipamerkan adalah canting.[3] Ruang pamer kedua diisi koleksi aneka batik yang disumbangkan oleh pejabat negeri antara lain: batik sumbangan dari Presiden Susilo Bambang Yudhoyono dan istrinya, Kristiani Herrawati, koleksi ini disumbangkan pada bulan Juli 2012, kemudian batik dari Wakil Presiden Budiono beserta istri, batik sumbangan dari Hatta Rajasa berserta istri, dan batik sumbangan Ainun Habibie.[3] Ruang pamer ketiga memamerkan koleksi batik yang berasal dari berbagai daerah seperti, Banten, Kalimantan, Garut, Indramayu, Madura, dan Papua, karena koleksi yang berada di ruang pamer ini berasal dari berbagai macam daerah maka ruang pamer ketiga ini dinamakan Ruang Batik Nusantara.[3]",gedung museum bekas kantor balai kota kalong jajah kolonialbelandagedung kantor uang bawah tujuh pabrik gula karesidenan pekalongan3pada tahun1972 bentuk komunitas nama paguyuban cinta batik kalong ppbp gagas masyarakat batik pekalongan3pada tanggal 29 desember 2005 ada temu forum bisnis orang kalong opek bahas tawar kota kalong lokasi ingat koperasi tingkat nasional ke594pembentukan lembaga museum batik libat yayasan kadin indonesia perintah kota kalong yayasan batik indonesia paguyuba berkah yayasan kadin kota kalong paguyuban cinta batik kalong pakar batik asmoro damais sedia curator museum4akhirnya tanggal12 juli2006museum resmi presiden republik indonesiasusilo bambang yudhoyonobersamaan raya koperasi nasional ke5915museum batik jadi pusat data informasi batik pusat riset kembang ilmu desain batik pustaka acu bati koleksi batik klasik batik lawas batik kontemporer1fasilitas milik museum ruang koleksi batik ruang pustaka kedai batik ruangworkshopbatik ruang temu ruang konsultasi pelayananhak kaya intelektualhki4museum milik ruang utama3ruang utama pamer koleksi aneka batik khas daerah pesisir jawa batikcirebon pekalonganbatang jugarembang3alat bahan proses batik pamer ruang salah alat pamer adalahcanting3ruang pamer isi koleksi aneka batik sumbang jabat negeri batik sumbang presiden susilo bambang yudhoyono istrinyakristiani herrawati koleksi sumbang juli 2012 batik wakil presidenbudionobeserta istri batik sumbang darihatta rajasaberserta istri batik sumbanganainun habibie3ruang pamer tiga pamer koleksi batik asal daerah banten kalimantan garut indramayu madura papua koleksi ruang pamer asal daerah ruang pamer tiga nama ruang batik nusantara3,positif,positif
"Ketika saya menulis ini (Januari 2022), museum ini adalah satu-satunya yang tersedia antara Batang-Pekalongan.
Tapi jangan salah, jika anda penyuka jalan-jalan (apalagi sendiri), luangkan waktu anda untuk mengunjungi museum ini karena:
1. Museum ini terletak di sebuah bangunan historik. Dengan arstektur yang bagus
2. Museum ini sebenarnya komplit. Tapi saya lebih senang mengunjunginya jika museum sepi. Tapi, saya selalu berharap museum ini ramai.
3. Perpustakaan yang oke punya
4. Workshop atau lokakarya bagi anda yang ingin mencoba membatik
5. Lokasi museum yang terletak di kawasan Jatayu. Kawasan ini penuh dengan bangunan historik. Dan jika anda lelah, anda bisa mampir ke Limun Oriental. Yang terletak di belakang museum.
Durasi berkunjung yang ideal: luangkan 2 jam lebih (karena membaca dan memperhatikan isi museum)
Minus:
1. Staff museum yang, sebagian kurang ramah.
2. Sebagian koleksi hilang narasinya",tulis januari 2022 museum satusatunya sedia batangpekalongantapi salah suka jalanjalan luang unjung museum karena1 museum letak bangun historik arstektur bagus2 museum komplit senang unjung museum sepi harap museum ramai3 pustaka oke punya4 workshop lokakarya coba membatik5 lokasi museum letak kawasan jatayu kawasan penuh bangun historik lelah mampir limun oriental letak museumdurasi kunjung ideal luang 2 jam baca perhati isi museumminus1 staff museum ramah2 koleksi hilang narasi,positif,positif
Tempat belajar bermacam-macam motif batik dan belajar ngebatik juga bisa disini.,ajar bermacammacam motif batik ajar ngebatik,positif,positif
"Bangunan nya sangat kuno, namun tidak dijelaskan secara rinci dulunya bangunan apa.. koleksi batiknya juga sangat minim, jauh dari anggapan bahwa kita bisa dapetin referensi yang bagus tentang batik.
Nilai plusnya kita bisa diajari cara belajar membatik dengan menggunakan canting atau cap di bagian belakang museum.. harga tiket masuknya juga sangat murah",bangun nya kuno rinci dulunya bangun koleksi batik minim anggap dapetin referensi bagus batiknilai plus ajar ajar batik canting cap museum harga tiket masuk murah,positif,positif
"Sebuah maha karya yang patut dikunjungi. Meski gedungnya kuno, kebersihan terus dijaga, dong!",maha karya patut kunjung gedung kuno bersih jaga,positif,positif
"Sangat menyenangkan datang ke sini. Dapat info tentang kain batik, corak dan cara-caranya. Di akhir bisa praktik membatik, keren banget. Dapat ilmu sekalian wisata. Tiket masuk juga murah, staff nya ramah-ramah sekali",senang info kain batik corak caracaranya praktik batik keren banget ilmu wisata tiket masuk murah staff nya ramahramah,positif,positif
"Kapan ya terakhir kali masuk . . Kayaknya sebelum pandemi.. lihat alat-alat buat ngebatik, batik dari masa ke masa, belanja batik (meski mungkin tetep enak belanja di gerai/pasar batik hehe), bahkan bisa belajar ngebatik juga.. di sebelah museum ada Masjid Al Ikhlas, cukup nyaman untuk shalat saat di perjalanan.. di seberang museum ada Lapangan Jetayu, banyak pedagang jual makanan.. dari jajanan ringan sampai yang cukup mengenyangkan.. tahu gejrotnya enak, apalagi kalau dikasih cabe banyak hehe",ya kali masuk kayak pandemi lihat alatalat ngebatik batik belanja batik tetep enak belanja geraipasar batik hehe ajar ngebatik belah museum masjid al ikhlas nyaman shalat jalan seberang museum lapang jetayu dagang jual makan jajan ringan kenyang gejrotnya enak kasih cabe hehe,positif,positif
"Tempat dipusat kota Pekalongan
Sangat nyaman dan bersih
Bagus untuk anak2 supaya cinta produk asli indonesia",pusat kota pekalongansangat nyaman bersihbagus anak2 cinta produk asli indonesia,positif,positif
"Tempatnya bersih, cuci tangan ada, tetapi variasi macam batiknya kurang lengkap untuk kelas museum, mungkin di tingkatkan bangunannya agar koleksi batiknya lebih lengkap",tempat bersih cuci tangan variasi batik lengkap kelas museum tingkat bangun koleksi batik lengkap,positif,positif
Museum Batik ini dari luar keren karena menggunakan gedung lama seperti bekas bangunan belanda. Terletak di dekat mesjid besar lingkungan lapangan Jetayu Pekalongan...namun sayang seperti museum2 yg lain jarang peminat padahal anda dapat belajar membatik tulis disini dan hasilnya bisa anda bawa pulang sbg oleh2...,museum batik keren gedung bekas bangun belanda letak mesjid lingkung lapang jetayu pekalongannamun sayang museum2 yg jarang minat ajar batik tulis hasil bawa pulang sbg oleh2,positif,positif
"Museum Batik paling legend yang ada di Jawa Tengah. Berlokasi di kawasan perkotaan Pekalongan. Di sini, kita dapat mengenal berbagai motif dan jenis batik khas Pekalongan. Dengan bantuan pemandu wisata, segala seluk beluk soal museum ini dapat diketahui.
Bukan hanya mengenal, kita juga bisa belajar membatik, menonton film dokumenter atau pertunjukan di sini.
Pelayanan ramah dan bersahabat.",museum batik legend jawa lokasi kawasan kota kalong kenal motif jenis batik khas kalong bantu pandu wisata seluk beluk museum diketahuibukan kenal ajar batik tonton film dokumenter tunjuk sinipelayanan ramah sahabat,positif,positif
"Tmp nya ged peninggalan Belanda yg unt museum. Ada 3 rg koleksi batik dan alat. Dan 1 rg an unt belajar batik tulis dan cap. Disana ada juga guide nya, shg lbh bisa mendlm. Selasarnya bagus unt foto2. Ktnya unt pre wed jg. Tiket msk 5 k. Pelajar 2 k. Tp j 11.30-1 siang istirahat. Recomended unt mengenal batik.",tmp nya ged tinggal belanda yg unt museum 3 rg koleksi batik alat 1 rg an unt ajar batik tulis cap sana guide nya shg lbh mendlm selasar bagus unt foto2 ktnya unt pre wed jg tiket msk 5 k ajar 2 k tp j 11301 siang istirahat recomended unt kenal batik,positif,positif
Mengen batik Pekalongan sekaligus belajar membatik,ken batik kalong ajar batik,positif,positif
Rumah lawas yang kental akan arsitektur Belanda ini dulunya adalah kantor yang mengurusi administrasi pabrik gula. Saat ini berubah menjadi museum batik. Menarik bisa melihat beberapa corak batik Pekalongan dan lainnya. Di sini juga bisa belajar/praktek langsung membuat batik tulis dan cap. Taman di tengah bangunan ini cukup memberi kesan sejuk.,rumah lawas kental arsitektur belanda dulunya kantor urus administrasi pabrik gula ubah museum batik tarik corak batik kalong belajarpraktek langsung batik tulis cap taman bangun kesan sejuk,positif,positif
"Masuk dengan tiket masuk Rp 6.000 per orangnya , ada guide yg bisa membantu menjelaskan sejarah tentang batikbatik yang di museumkan, dan ada praktek untuk membuat batik dengan mencanting langsung di museum batik",masuk tiket masuk rp 6000 orang guide yg bantu sejarah batikbatik museum praktek batik canting langsung museum batik,positif,positif
Setiap hari bisa belajar batik tulis corak pekalongan ..,ajar batik tulis corak kalong,positif,positif
"setelah di renovasi museum ini keren sekali dan jadi salah satu tempat wisata wajib kunjung di pekalongan. untuk masuk kita harus membayar sekitar Rp. 6000,- kita bisa ikut workshop membatik tulis dan cap yang mana hasilnya bisa dibawa pulang.",renovasi museum keren salah wisata wajib kunjung kalong masuk bayar rp 6000 workshop batik tulis cap hasil bawa pulang,positif,positif
"Museum yang menyimpan aneka ragam batik Indonesia, dijelaskan juga mengenai alat & bahan hingga proses pembuatan.
Menambah wawasan tentang sejarah dan filosofi batik-batik di Indonesia. Semakin mengerti kualitas batik dan makna didalamnya.
Ada workshop batik juga. Tiket cuma Rp.5000,- plus guide yang menjelaskan.",museum simpan aneka ragam batik indonesia alat bahan proses pembuatanmenambah wawas sejarah filosofi batikbatik indonesia erti kualitas batik makna didalamnyaada workshop batik tiket rp5000 plus guide,positif,positif
"Disini terdapat berbagai macam hasil batik, mulai dari tulis dan cap, ada juga alat membatik, bahan pewarna, dan kita juga bisa praktek langsung disana dan ada guide yang siap mengajarkan.",hasil batik tulis cap alat batik bahan warna praktek langsung sana guide ajar,positif,positif
"Harusnya jadi tempat promosi yg bagus utk Batik dengan kelas internasional. Diresmikan oleh Menteri Perindustrian dan Menteri Pariwisata tahun 2017.
Masih banyak yang jualan. Harga variatif, jika ingin murah bisa beli dg quantity grosiran.
Pencahayaan dalam pasar hrs ditambah",promosi yg bagus utk batik kelas internasional resmi menteri industri menteri pariwisata 2017masih jual harga variatif murah beli dg quantity grosiranpencahayaan pasar hrs tambah,positif,positif
Bisa belajar membatik langsung,ajar batik langsung,positif,positif
"Museum yg edukatif (bisa belajar) dan rekreatif (koleksi batik yg cukup banyak) sekaligus dekat dg land mark BATIK yg sangat bagus untuk ber-selfi, malam harinya juga semakin indah dg lampu Pekalongan 0 km, ayo ramai2 ke Museum Batik museum kita bersama",museum yg edukatif ajar rekreatif koleksi batik yg dg land mark batik yg bagus berselfi malam hari indah dg lampu kalong 0 km ayo ramai2 museum batik museum,positif,positif
jika ingin mengetahui sejarah batik di indonesia tempat ini sangat rekomended banget bagi kalian.. Tiketnya hanya Rp.5000. Dan anda akan dijelaskan banyak hal mengenai batik oleh pebimbing.,sejarah batik indonesia rekomended banget tiket rp5000 batik bimbing,positif,positif
"Tempat nyaman, banyak edukasi ada praktek nya juga",nyaman edukasi praktek nya,positif,positif
"Tempat yang bagus jika ingin mengetahui sejarah batik. Pemandu nya sangat baik dan ramah serta menjelaskan dengan detail semua jenis batik, alat2 dan teknik pembuatan nya.",bagus sejarah batik pandu nya ramah detail jenis batik alat2 teknik buat nya,positif,positif
Pernah beberapa kali kesini.. pernah ikut membatik dan untuk koleksinya cukup banyak walaupun menurut saya masih kurang banyak... untuk dikatakan sebagai museuum batik.... karena hanya ada 3 ruangan utama,kali kesini batik koleksi museuum batik 3 ruang utama,positif,positif
"terima kasih buat para pecinta & pencipta batik pekalongan, krn tanpa mereka batik pekalongan ga akan sehits sekarang...
museum tetap harus ada krn sejarah tdk boleh hilang buat anak cucu kita nanti....",terima kasih cinta cipta batik kalong krn batik kalong ga sehits sekarangmuseum krn sejarah tdk hilang anak cucu,positif,positif
Memberikan pengetahuan baru tentang batik. Guide nya informatif. Museum memberikan kesempatan untuk pengunjung mencoba membatik. Sayangnya satu ruangan sedang di renovasi dan relatif sepi pengunjung..,tahu batik guide nya informatif museum sempat unjung coba batik sayang ruang renovasi relatif sepi unjung,positif,positif
"Simple, lumayan menambah wawasan",simple lumayan tambah wawas,positif,positif
Tempat untuk belajar berbagai jenis batik nusantara,ajar jenis batik nusantara,positif,positif
"Biasa aja sebenernya..
Cuma dapet pemandu yg ramah dan siap jelasin detail dan temenin smpai selesai..
Bagus juga buat nambah wawasan
Harga tiket 5K utk 1 orang
Parkir 2 rb",aja sebenernyacuma dapet pandu yg ramah jelasin detail temenin smpai selesaibagus nambah wawasanharga tiket 5k utk 1 orangparkir 2 rb,positif,positif
Tempat buat lebih mengenal batik. Mulai dari alat yang digunakan sampai jadi kain batik. Disitu juga ada tempat untuk belajar membatik dan itu gratis..,kenal batik alat kain batik situ ajar batik gratis,positif,positif
"Koleksi batiknya bagus, antik dan menarik dari berbagai daerah di Indinesia plus ada sarana berlatih membatik.",koleksi batik bagus antik tarik daerah indinesia plus sarana latih batik,positif,positif
Salah satu tempat yang wajib dibkunjungi kalo ke pekalongan yah... karna pekalongan adalah kota batik jadi wisata yang kayaknya wajib untuk Masuk List Musium batuk ini salah satunya...,salah wajib dibkunjungi kalo kalong yah karna kalong kota batik wisata kayak wajib masuk list musium batuk salah satu,positif,positif
Destinasi wisata edukatif yg sangat menarik. Beragam jenis motif batik dipamerkan. Workshop membuat batik pun bisa dilakukan.,destinasi wisata edukatif yg tarik agam jenis motif batik pamer workshop batik,positif,positif
Petugas nya ramah. Penjelasannya juga cukup baik,tugas nya ramah jelas,positif,positif
"Mengenal sejarah batik, jenis batik. Anak2 senang bisa mencoba menggunakan canting. Rekomended untuk dikunjungi.",kenal sejarah batik jenis batik anak2 senang coba canting rekomended kunjung,positif,positif
"Museum bagus, ada yg ngejelasin tentang batiknya jga dan bisa ngebatik langsung mantap nih tempatnya.",museum bagus yg ngejelasin batik jga ngebatik langsung mantap nih tempat,positif,positif
Tempat yang bagus... Mempertahankan kebudayaan lokal.,bagus tahan budaya lokal,positif,positif
Destinasi wisata di kota pekalongan yang mesti dikunjungi. Bisa belajar banyak tentang sejarah batik pesisir utara jawa,destinasi wisata kota kalong mesti kunjung ajar sejarah batik pesisir utara jawa,positif,positif
Tempat belajar sejarah dan seluk beluk batik nusantara. Semakin menghargai batik kebanggaan kita.,ajar sejarah seluk beluk batik nusantara harga batik bangga,positif,positif
Recommended banget buat para wisatawan untuk datang ke sini,recommended banget wisatawan,positif,positif
"Tempatnya bagus,banyak batik batik yang saya baru tau dan batik batik yang berasal dari daerah lain",tempat bagusbanyak batik batik tau batik batik asal daerah,positif,positif
Arsitektur gedung classic bersejarah dan suasana tempat yang santai dan nyaman untuk belajar tentang batik dengan lengkap,arsitektur gedung classic sejarah suasana santai nyaman ajar batik lengkap,positif,positif
Menarik,tarik,positif,positif
Menarik.. semoga kelak fasilitas kegiatan edukasi untuk anak ditambah lagi. Tidak hanya kelas membatik saja.,tarik moga kelak fasilitas giat edukasi anak tambah kelas batik,positif,positif
bUat pengetahuan ttg batik. apalagi sampingnya ada yh jualan durian( kalau pas musim),tahu ttg batik samping yh jual durian pas musim,positif,positif
Tempat yg patut dikunjungi untuk mengetahui sejarah dan corak batik yg ada di Nusantara Indonesia.,yg patut kunjung sejarah corak batik yg nusantara indonesia,positif,positif
"Museum yang cukup berkesan, pelayanan petugas yang ramah, sempatkan mampir bila singgah di Pekalongan.",museum kesan layan tugas ramah sempat mampir singgah kalong,positif,positif
Keren,keren,positif,positif
"Koleksi batiknya cukup lengkap, dan senangnya bisa workshop membatik gratis.",koleksi batik lengkap senang workshop batik gratis,positif,positif
"Bagus sekali,
salah satu tempat terbaik untuk belajar tentang budaya lokal",bagus sekalisalah baik ajar budaya lokal,positif,positif
Bermacam motiif batik nusantara ada di sini dan kita bisa belajar membuat batik,motiif batik nusantara ajar batik,positif,positif
tempat kuliner,kuliner,positif,positif
Banyak koleksi kain2 batik yg langka berusia ratusan tahun...,koleksi kain2 batik yg langka usia ratus,positif,positif
"Tempat mengenal sejarah batik, khususnya Pekalongan serta tempat belajar membuat batik",kenal sejarah batik kalong ajar batik,positif,positif
"Baik untuk pengenalan yang belum paham masalah batik, atau juga bisa menambah pengalaman",kenal paham batik tambah alam,positif,positif
Tmptnya bagus utk pembelajaran membuat batik...,tmptnya bagus utk ajar batik,positif,positif
bagus.. tp sayang ruang pamer terlalu kecil dan koleksi kurang banyak..,bagus tp sayang ruang pamer koleksi,positif,positif
Di sini kita mengetahui cara membuat batik dan berbagai jenis motif batik,batik jenis motif batik,positif,positif
"Bagus, bersih, adem, satpamnya kooperatif, ada cara batik gratis, tiket murah",bagus bersih adem satpam kooperatif batik gratis tiket murah,positif,positif
Untuk belajar sejarah batik,ajar sejarah batik,positif,positif
Belum masuk karena hanya singgah... melihat  dari luar lapangan.....,masuk singgah lapang,positif,positif
"Banyak koleksi batik yang ada, dipandu tour guide yang baik",koleksi batik pandu tour guide,positif,positif
Tempat wisata keluarga sekaligus edukasi untuk anak tentang batik,wisata keluarga edukasi anak batik,positif,positif
Ada petugas yg siap utk mengantar dan menjelaskan ke pengunjung,tugas yg utk antar unjung,positif,positif
"Tempatnya bagus,cuma kurang banyak koleksi yang bisa dilihat",tempat baguscuma koleksi,positif,positif
