content,score
ok,5
mantap,5
top,5
aplikasi ringan,4
Mudah mudahan aman,5
"Payah,komisi referral tidak di berikan",1
bagus,5
mantap banget,5
"di apk REKU saya rasa pengunaanya simpel, semua transaksi lancar aman terkendali saya menyukainya",5
good,5
Udah gak di persulit lg mau login Tapi mau jual harga market yg lg jln kok ausah ya gak langsung Hmmm harusnya kalo harga marketnya sgtu trus jual sgitu ya harusnya otomatis kejual dong Ini mah gak ngerti deh,4
pelayanan semakin bagus,3
untuk saat ini Reku lah yang paling terbaik mudah simpel penggunaan nya masukin kode ini buat kalian yang baru dwonload masukkan @dairi3,5
"Reku tambah keren sekarang tampilan portofolionya, cocok banget buat pemula kayak saya.",5
done,2
nice,5
bagus untuk pemula seperti saya,5
"UI/UX nya sangat nyaman, masalah koin nya sedikit bagi saya tidak masalah karena untuk invest koin bitcoin/Eth/USDT saja. Mungkin harapannya untuk deposit disediakan QRIS.",5
dari pertama rekeningku sangat rokomended Kren tidak susah deposit maupun widrawal mantap tanpa ribet sampai sekarang pokok y amazing you rekeningku 😘👍🏻👍🏻👍🏻,5
Aman dan terpercaya,5
Mantap,5
keren kali,5
Di coba dulu emang beneran bs 5000?,3
Kenapa Beda Harga Ya sama Yang Di CMC..?,5
platform mantab irit biaya n transaksi mudah dengan fitur yang mudah d pahami...,5
semoga bermanfaat untuk semua,5
bagus,5
goood,5
Aplikasi gak guna bukan saldo nambah malah berkurang awal doang profit kesananya gak mana koinnya sedikit jgn download guys rugi bakal kalian invest disini w aja nyesel ud unduh dan depo disini,1
Uang ku hilang kecewa dengan aplikasi ini saya tdk mau lagi pakai Reku hati hati Semua orang orang saya sdh kehilangan uang,1
Aplikasi ribet...sudah verivikasi akhirnya ditolak kayak pinjoll aja...KTP sudah terbaru suruh dispendukcapil perbaiki KTP..emang nya yg ngurus KTP reku apa yha....ribet banget..gak bisa ya uninstall aja....bintang 1 aja.kebanyakan,1
rada ribet aplikasi beda ma yg dulu,4
Aq kasi 5 bintang Aplikasi yg sangat mudah dan pelayanan yg sangat baik. Trimaksih Reku,5
"review terjujur!!! app ny sangat memudahkan dalam setiap transaksi, pengoperasiannya juga mudah! hanya saja tampilannya belum selengkap versi web nya. harapan nya semoga update selanjutnya bisa segera d perlengkap seperti versi web nya!",5
"platform jual beli kripto & investasi saham yg mudah dipelajari oleh pemula, fiturnya lengkap",5
Mantap,5
Top dah pake reku moga lancar jaya untuk investasi masa depan.,5
Gausah donload nih aplikasi nyesel uang gua dicuri masa saya udah lama gak buka aplikasinya dan setelah saya buka disuruh login ualng pas login gak mau masuk dah kalian nyesel nantinya mending diaplikasi lain,1
Reku sangat luar biasaaaa Buruan yuk pakai Reku. Pokoknya Josssss,5
admin bank nya di kurangin dong Sayang cuma pas pasan steking di Sol kepotong admin yg 6000 itu🥲 tinggal nyisa dikit pas di terima,5
Mudah untuk transaksi jual beli nya Dan mudah di pahami aplikasi nya Terimakasih Reku,5
"Aplikasi reku ini meski saya belum banyak mengeti bagaimana invest dengan mata uang seperti ini dan cara belum mengerti menghitung atau menilai pasar saham , tetapi dengan aplikasi reku ini sangat-sangat cocok untuk saya yang pemula dalam dunia bisnis dalam cara berinvenstasi Terimakasih reku semoga aplikasi ini makin berkembang dan makin banyak pengguna nya",5
"Aku suka banget pake fitur rekuiz karena senang main tebak-tebakan harga token kripto tiap harinya dan kalo streak 4-8 kali bisa dapat hadiah saldo reku gratis, selain itu juga sering buka fitur learning hub biar dapat ilmu bermanfaat tentang aset Kripto dan pergerakan market kripto agar tetap DYOR dalam berinvestasi di Reku, semoga sukses selalu ya aplikasi Reku!",5
mantap maju terus banyakin bonusnya,5
"Reku ini exchange yang sangat user friendly, mulai dari deposit, withdraw yang mudah, semoga terus Amanah menjaga liquidity nasabah nasabah dan komunitas crypto",5
"Aplikasi Reku sangat wort it dan cocok bagi pemula dengan tampilan yang simple dan mudah dipahami,terlebih lagi memudahkan untuk trading dan investasi. Selain itu, investasi Crypto di Reku juga sangat aman karena sudah terdaftar resmi di BAPPETI dan diawasi kominfo. Pokoknya aplikasi ini sangat the best 👍dan recommended banget bagi semua orang. Satu kata buat Aplikasi Reku ""Keren"".",5
Recommended Reku 👍👍👍,5
"Aplikasi reku yg terbaik buat saya, karena selalu cepat tuk deposit dan witdraw.",5
"Bagus, Aman dan terpercaya",5
"Wow..ternyata ada ya aplikasi sekeren ini, bener bener informatif ga hanya nyuruh trading tapi dikasih lengkap sama semua informasi tentang apa, siapa, dimana, kapan dan bagaimana caranya...ini sih bisa bener bener ngasih pengetahuan bangett... Apalagi fitur learning Hub nya. Buat yang new beginner kayak saya itu bener bener bermanfaat sekali. Dan Quiz tiap harinya seru, walaupun sering kalah ..😅😅.",5
"Mudah,simpel dan terjamin",5
Apk reku memudahkan treder cripyto untuk bisa treding dengan benar,5
Aplikasinya mudah banget dalam wd atau deposit tidak rumit,5
Sangat cocok untuk pemula dan mudah dipahami oleh orang,4
Sangat mudah dipelajari dan dipahami tentang jual beli crytop,5
Mantap 👍🏻👍🏻👍🏻,5
"sangat membantu,,dalam menjual crypto,dan yg paling saya suka bisa e wallet itu sangat menbtu saya, semoga kedepan nya lebih baik lagi rekeningku dan saya berharap kedepannya rekeningku bisa jual token,,,,,,,,,,,,",5
Bagus sekali exchange baru kali ini di Indonesia ada exchange staking Ama rekuiz yang dapat hadiahnya,5
Sangat bermanfaat mudah digunakan dan selalu menjadi Favorit untuk trading dan Invest...,5
"Aplikasi reku bagus banget,sangat bisa banget buat pemula yang pengen belajar investasi di crypto currency, investasinya pun muraaaah banget, tampilan interfacenya oke juga, pokoknya gak bakalan nyesel download aplikasinya deh.",5
Rekeningku aplikasi trading crypto yang mudah dan bisa dipelajari oleh siapa saja.,5
"Aplikasinya sangat interface buat pemula, ada satu fitur yang paling saya suka di Reku ini, yaitu fitur reku quiz bisa menambah koleksi aset krypto, belum pernah saya jumpa di apk lainnya.",5
"Sdh lama download aplikasi ini, yang dulu namanya masih rekeningku. keren sekarang berganti nama jadi jadi reku yang dimana tampilan nya lebih bagus 👍 fitur favorit saya yaitu ditampilkan awal fitur naik turun koin ' ditambah ada fitur quiss harian 🥳",5
Aplikasi exchange yang saya gunakan sehari2 . Terimakasih reku semoga semakin jaya,5
"Reku bagus banget, aplikasi ringan, tampilan simpel, mudah digunakan, isi saldo & withdraw juga aman, gampang dan cepet banget",5
"fitur yang saya suka di reku ada: wallet yang informatif infonya dan terperinci alert price buat memberitahu jika harga naik dashboard favorit buat lihat koin yang difavoritkan apa naik atau turun market yang informatif dan mendetail infonya plus ada fitur koin lightning dan pro moga reku makin jaya dan berkembang pesat. investasi mulai 5 ribu rupiah dan makin bagus aplikasinya, terima kasih reku",5
Aplikasi paling gokil gampang banget buat para investor investor pemula apalagi buat kita kita yang anak muda yang semangat nya masih membara untuk mempelajari hal baru di dunia trading crypto ini nah aplikasi reku ini ngebantu bangt asli di jamin di situ ada live chat nya terus paling asik ada kuis berhadiah loh buruan tunggu apalagi pilih reku menjadi teman trading muu sekarang jugaaaa...,5
"Aplikasi yang sangat user friendly, mudah digunakan, dan mudah dipahami. Koin yang baru yang belum ada di aplikasi lain, direku sudah ada.",5
"Aplikasi reku...aplikasi sangat mudah..ringan..terutama fitur stake,kita dapat menambah penghasilan dari fitur stake..pokoke top markotop..",5
Aplikasi investasi crypto terbaik mudah di gunakan banyak koin baru yang muncul. Oke punya pokoknya.,5
sangat bagus dan sangat komplit saya suka terima kasih,5
"Saya sebagai penguna baru dan saya sangat puas dengan fitur² yg ada di reku, aplikasinya simpel, mudah buat dipahami bagi pemula, lengkap juga dengan artikel yg lagi trending, dan yang saya suka dari beberapa fitur nya dibanding aplikasi lain adalah di bagian pusat bantuan, pelayanannya sangat cepat dan akurat seperti apa yg sedang saya butuhkan, dan jual beli koinya sangat mudah dan cepat, sebagai penguna baru saya sangat mengapresiasi karna semua orang bisa menjadi seorang investor degan moda.",5
Aplikasi yang bagus dan buat nge baca chart nya lumayan bisa di baca. Good dah pokoknya intinya selalu update kalo ada new jangan kalah Update sama yang lain😊,5
Sangat baik,5
Sangat mudah untuk melakukan deposit atau withdraw sangat cepat prosesnya membeli saham pun gampang,5
"Saya pengguna baru dan saya sangat puas dengan layanan reku, pelayanan cepat dan seusai apa yang saya ingingkan",5
sangat bagus aplikasinya.bagus untuk pemula dan mudah di pahami dalam melakukan investasi,5
"""Saya sangat terkesan dengan aplikasi Reku! Dengan fitur analisis pasar yang canggih, platform ini memberi saya wawasan mendalam tentang investasi. Kemampuannya untuk melacak portofolio, memberikan rekomendasi investasi yang disesuaikan, dan memberikan update pasar secara real-time membuatnya menjadi aplikasi investasi terbaik yang pernah saya gunakan. Saya sangat merekomendasikan Reku kepada siapa pun yang tertarik untuk melakukan investasi dengan cerdas.""",5
Aplikasinya cocok buat pemula yang ingin jual beli coin Kripto,5
"Terimakasih buat REKU, karna dari aplikasi Reku aku mulai belajar investasi di bidang cripto dan menghasilkan uang dari apk Reku,apk yg mudah untuk di mengerti dan aku banyak belajar dari REKU. Reku is the best",5
aplikasi sangat mudah bagi investor...dan respon cepatt,5
Investasi mulai Rp30.000 bersama REKU dan rasakan keuntungannya,5
Keren banget nih walet pengiriman cripto cepat penarikan IDR cepat tanpa ribet recomendasi banget buat kalian,5
Terbaik yg pernah saya temuin,5
aplikasi yang sangat bermanfaat dan aman untuk memulai bisnis investasi crypto pemula wajib cobain aplikasi ini mantab sekali,5
"Aplikasi mantap, recomended",5
aplikasi yang patut dimiliki.,5
Aplikasi enak nyanan dalam teransakti pembelian koin banyak pula pilihan .simpel aplikasinya asik,5
"Aplikasi reku merupakan aplikasi trade terbaik menurut saya,,caranya simple sehingga memudahkan orang2 awam dalam bertrading",5
"Dari tahun 2021 saya setia pakai rek ku, App is the best depo dan WD hitungan detik, bagi pemula cocok bgt #KriptoAmanDiReku",5
"dengan alplikasi ini saya mudah mendapatkan cuan, sangat gacor",5
Untuk aplikasi crypto yang satu ini sangat mudah untuk daftar dan cocok untuk berinvestasi jangka panjang,5
Bagus,5
reku mantap,5
"Mantap saya suka,.",5
"App kripto yg bagus sampel,mudah dan memberi banyak cuan!",5
mantul,5
kenapa kok blm bisa verifikasi,5
Aplikasi reku bagus karena user interface nya itu sangat mudah dibaca serta pemahaman experience nya seperti memahami newbie yang baru join kripto. Oleh karena itu sedikit saran saja adalah saya pemakai gopay tolong adakan di deposit nya itu gopay karena hanya tertera 4 saja. Terimakasih,5
"Aplikasi yang paling simpel dan enak di gunakan, pembayaran deposit mencakup semua metode pembayaran bank dan e-wallet, Cs nya pun sangat membantu ketika kita mengalami kesulitan",5
"Aplikasi mudah untuk memulai investasu saham dan trading, selain itu aplikasi ini tidak memerluka deposit yang besar di banding aplikasi lain. Saya sangat suka",5
"Kecewa euy,pdhl suka rekomendasiin reku ke tmn2 banyak yg gunakan, Tapi kali ini ketika pasang limit order ga kejemput,pdhl sudah 2x nyentuh di harga itu, Biasanya ga gini, Tolong di perbaiki klw misalnya bug,karna saya pindah ke reku ya karna di sebelah begitu,klw reku begini trus saya akan pindah ke ungu atau hijau,karna banyak yg rekomendasikan kesana, Thx",3
"Aplikasi yang menurut aku sangat tepat bagi pemula. Aku pemula yang masih awam tentang hal ini. Sekarang aku coba pakai Reku. Reku aplikasi simpel, mudah dimengerti. Semoga kedepannya keuangan ku semakin stabil bersama Reku.",5
Bagus untuk pemula dan mudah di mengerti,5
Aplikasi sederhana dan mudah dipahami. Memudahkan pengguna menginstal dan memakainya,5
Rugi jika anda tidak mendownload apk ini.sangat memuaskan,5
apk yg sangat bagus,1
suka sekali...favorit semua tapi aset profitnya Gk bershabat sm que..sahabatin donk...trima kasih reku,5
bagus,5
Awall treding dari sinii dan hasil akhir yang memuaskan Yoo download apk nya dapetin jutaan rupiah dari sini bonus melimpah,5
lagi tahap belajar,4
one of interesting crytocurrency exchange,5
Beri Bintang 5 Reku mantap,5
Bagus,4
"aman, mudah dipahami yang oenting cuan jangan nafsu",5
"Sangan mudah di pahami,keren aplikasi nya",5
Reku good biaya admin pun murah aman dan terpercaya,5
"Ini sih aplikasi platform yang ringan dan gampang di mengerti, enak tampilannya mudah penggunaannya, banyak juga temen yang pake platform ini ,katanya mudah dimengerti",5
masih tahap awal,4
Jossss👍,5
Beli tinggi jual murah prediksi dan notifikasi seakan membuat trader berfikir yg sebaliknya terjadi pada pasar,1
sangat Bagus sekali sistem nya dan Bagus informasi di dalamnya,5
"Aplikasinya sangat bagus dan sangat di rekomendasi, pengiriman cepat. Ketika kita menambang baik di laptop maupun di hp pas wd cepat tanpa kendala. Untuk mata uang kripto lengkap begitu juga untuk wdnya. Saran masukan saya kualitas, pelayanan, dan lainnya harus tetap di jaga. Yaitu ramah, cepat, tepat. Terima kasih",5
Reku adalah salah satu tempat investasi yg terpercaya dan sangat gampang untuk di gunakan juga modal kecil pun bisa investasi mantappp reku,5
Mantap bro,5
good,5
aplikasi sampah..jual beli spread nya kayak rampok saja..kapok saya beli disini mending pindah ke ajaib saja meskipun sering maintenance,1
Good,5
Aplikasinya Apik dan keren banget,5
aplikasinya bangus banget,5
bagus sihh emang ni exchange karna gua udah ngikut dari 2019 sampai sekarang,5
"Reku:simpel dan akurat,fitur fiturnya bagus gak ribet,asetnyabanyak pilihan,depo dan WD cepat,mantap deh kalau aku REKU,selalu dihati untuk investasi",5
Aplikasi sangat bagus mudah di pahami bagi pemula,5
Sebuah media bagi para pemula (termasuk saya) yang paling disarankan oleh banyak influencer bitcoin di Indonesia. Semoga dari aplikasi ini banyak pelajaran dan keuntungan yang bisa saya dapatkan.,5
Aplikasi sangat mudah di mengerti,5
"Aplikasi sangat mudah digunkan, fitur yang menarik adalah tes kepribadian reku",5
Baguss banget apk nya,5
apk yg sangat baguusss,5
Mudah di pahami investasi yang luar biasa untuk kemajuan di masa depan dengan reku akan sangat menguntungkan buruan download agar kita mudah beli saham coin2 btc dan coin lainnya salam 1 reku,5
Reku sangat bagus dan tekomend untuk yg baru belajar kripto...ditingkatkan lagi jumlah koinnya,5
"Aplikasinya mudah, sederhana, dapat cepat dipahami untuk semua transaksi.👍👍👍",5
"Bagus, sangat membantu bagi pemula",5
"Reku merupakan dompet yang bagus untuk berinvestasi. Banyak nya macam crypto yang di penjual belikan membuat kita punya banyak pilihan, apalagi ada pertemuan online yang memberikan ilmu trading di crypto. Terima kasih Reku, semoga berjaya selalu",5
"Exchange yang sangat mudah dipahami dan saya sudah memakai nya agak cukup lama,,, exchange rekommended",5
Trima kasih kepada aplikasi rekeningku yang telah meluncurkan aplikasi sebaik ini. Sejak pakai aplikasi rekeningku beli crypto sangat mudah sekali. Trima kasih,5
"Reku sangat mudah digunakan untuk jual beli crypto untuk investasi jangka panjang,,penarikan ke akun bank simple dan biaya administrasi nya kecil",5
Aplikasinya sangat mudah di gunakan utk pengguna baru spt saya...mantap,5
"Reku adalah Aplikasi terbaik selama saya pakai aplikasi investasi crypto. Karena lebih memudahkan dan cepat memahami cara ber investasi crypto dengan baik dan terperinci terus Reku tuh Tampilan tidak bikin bingung hehehe, Pokoknya Reku Aplikasi Investasi Crypto Is The Best Pokoknya.",5
sangat mudah untuk di pelajari,5
Reku sangat membantu dalam dunia crypto untuk orang yang sangat pemula seperti saya. semoga portofolio saya bisa x 10,5
"Aplikasi menurut saya terbaik, sangat cepat widralnya masuk rekening dan biayanya kecil serta",5
Aplikasi Reku Pilihan Utama dan terpercaya untuk Beli dan Investasi crypto. Mudah dan Aman ada di Reku.,5
"Aplikasi yg bagus untuk investasi jangka panjang, banyak koin2 baru, top up dan penarikannya nya juga lancar.",5
"Dgn reku kahidupanq jd terbantu,maaf bukan promosi atau apa atau sales atau lainy,yg t utarake cm nyatanya aja, alkhamdulillah pokoknya.",5
"Sudah 3 tahun pakai reku, sampai sekarang masih setia menjadi pengguna aktif reku, salah satu fitur vaforit adalah fitur live chat karena memberikan kemudahan jikalau diperlukan kendala atau sebuah pertanyaan. fitur yang sangat mudah dan dijamin aman, menurut saya semua fitur sudah sangat bagus dan mungkin kedepannya lebih banyak fitur yang menarik. Terimakasih REKU.",5
Bermanfaat bagi pemula. Terimakasih,5
"Aplikasi crypto dengan harga termurah,dan bisa bersahabat dengan saku remaja tanpa nominal terlalu tinggi,dan bisa transfer mudah lewat e-wallet seperti dana dll.ayo buat kawan kawan yang punya bajet minim gunain reku aja di jamin mudah aman dan terpercaya.√",5
"sangat mudah di gunakan,dan sangat mudah untuk ber investasi",5
"Mantap aplikasinya ringan mudah d gunakan buat yang masih baru d dunia crypto, koin"" nya lengkap,👍👍",5
aplikasi yang bagus,5
Apknya mantap,5
Aplikasi friendly mudah di gunakan . Untuk pemula recommend banget,5
good,5
"Untuk tampilan apk nya menarik dan sistem jual beli nya pun tidak menguras rekening, semoga apk ini berguna bagi seluruh masyarakat yang menggunakan nya, serta mempertahankan ratingnya",5
Aplikasi ini yang mempermudah kita untuk trading terimakasih REKU,5
"bertahun-tahun saya sudah pakai Wallet ini terbaik aman dan terpercaya. Tolong di tambah filtur ""MINING"" biar semakin BEST",5
