userName,at,content,text_tokens_stemmed,Label,Label NB
Pengguna Google,2024-12-14 18:57:58,dengan mudah cara memabayar nya,mudah memabayar nya,positif,positif
Pengguna Google,2024-12-14 14:32:14,Nice,nice,positif,positif
Pengguna Google,2024-12-14 14:17:45,Good,good,positif,positif
Pengguna Google,2024-12-14 11:27:35,"Bgus, nyaman digunakan",bgus nyaman,positif,positif
Pengguna Google,2024-12-14 11:22:03,Apk gak ada karuan lama kali masuknya kode minimal update woyyyy,apk gak karuan kali masuk kode minimal update woyyyy,negatif,negatif
Pengguna Google,2024-12-14 09:52:10,Pelayanan nya sangat buruk,layan nya buruk,negatif,positif
Pengguna Google,2024-12-14 09:36:21,"Aplikasi lemot, gak mutu. Malu sih harusnya sekelas Adira bikin aplikasi abal-abal.",aplikasi lot gak mutu malu sih kelas adira bikin aplikasi abalabal,negatif,negatif
Pengguna Google,2024-12-14 08:40:04,Baru mau coba,coba,positif,positif
Pengguna Google,2024-12-14 08:21:40,Tnggkatkan layanan,tnggkatkan layan,positif,positif
Pengguna Google,2024-12-14 05:06:44,Mudah mudahan dapat harcilnas,mudah mudah harcilnas,positif,positif
Pengguna Google,2024-12-13 23:32:12,Mantap,mantap,positif,positif
Pengguna Google,2024-12-13 22:36:12,Semoga sukses,moga sukses,positif,positif
Pengguna Google,2024-12-13 15:23:36,Good enjoy fun👍👍👍👍👍👍,good enjoy fun,positif,positif
Pengguna Google,2024-12-13 14:34:45,Respon nya masih lambat dalam membayar tagihan. Di naikkan lagi,respon nya lambat bayar tagih naik,positif,positif
Pengguna Google,2024-12-13 12:59:10,"Gak bisa masuk, susah amat",gak masuk susah,negatif,negatif
Pengguna Google,2024-12-13 11:29:34,Untuk kredit motor ya adira solusi nya,kredit motor ya adira solusi nya,positif,positif
Pengguna Google,2024-12-13 08:50:56,Memudahkan pembayaran cicilan kredit,mudah bayar cicil kredit,positif,positif
Pengguna Google,2024-12-13 07:48:53,Bagus,bagus,positif,positif
Pengguna Google,2024-12-13 00:38:15,Keren.,keren,positif,positif
Pengguna Google,2024-12-13 00:17:45,Aplikasi yg ga niat buat pinjam,aplikasi yg ga niat pinjam,negatif,negatif
Pengguna Google,2024-12-12 22:03:12,Saya blm mengaju kan tolongn di bantu,blm aju tolongn bantu,positif,positif
Pengguna Google,2024-12-12 17:58:06,Lebih simple dan cepat,simple cepat,positif,positif
Pengguna Google,2024-12-12 15:59:06,Sangat baik,,positif,positif
Pengguna Google,2024-12-12 15:08:11,"apk g jls,kita udh ad kontrak sblmnya udh pernah masuk,tau ganti hp,kok g bs masuk lg,dmasukan no ktp malah salah trs,ribet apk ni,seharusnya cukup masukan no ktp atw kontrak selesai",apk g jlskita udh ad kontrak sblmnya udh masuktau ganti hpkok g bs masuk lgdmasukan no ktp salah trsribet apk niseharusnya masuk no ktp atw kontrak selesai,negatif,negatif
Pengguna Google,2024-12-12 15:07:36,okelah,oke,positif,positif
Pengguna Google,2024-12-12 05:27:49,Ok,ok,positif,positif
Pengguna Google,2024-12-12 04:03:30,Tolol anying nggak bisa login,tolol anying nggak login,negatif,negatif
Pengguna Google,2024-12-11 20:31:57,"Semoga saya yang beruntung.., Agar supaya bisa lekas di lunas kan di HACIRNAS.., Biar bisa meringankan beban anak dan istri",moga untung lekas lunas hacirnas biar ringan beban anak istri,positif,positif
Pengguna Google,2024-12-11 15:07:57,"Kenapa apk nya tidak bisa masuk padahal nmr hp sudah pas dan nmr kontrak sudah, pin juga sudah",apk nya masuk nmr hp pas nmr kontrak pin,negatif,negatif
Pengguna Google,2024-12-11 12:37:32,Wa mantep,wa mantep,positif,positif
Pengguna Google,2024-12-10 21:26:25,mantap,mantap,positif,positif
Pengguna Google,2024-12-10 17:35:14,Memudahkan transaksi,mudah transaksi,positif,positif
Pengguna Google,2024-12-10 17:31:56,👍,,positif,positif
Pengguna Google,2024-12-10 13:54:41,Good,good,positif,positif
Pengguna Google,2024-12-10 13:09:05,Sekarang jadi ribet pembayaran pake d walet gak bisa,ribet bayar pake d walet gak,negatif,negatif
Pengguna Google,2024-12-10 12:28:57,Mudah pembayaran nya,mudah bayar nya,positif,positif
Pengguna Google,2024-12-10 00:34:49,Ok,ok,positif,positif
Pengguna Google,2024-12-09 16:42:54,Adira makin good dan tambah jaya.. Love you adira,adira good jaya love you adira,positif,positif
Pengguna Google,2024-12-09 15:36:02,"Mantulll, cepat dan tepat",mantulll cepat,positif,positif
Pengguna Google,2024-12-09 14:09:43,Bagus,bagus,positif,positif
Pengguna Google,2024-12-08 14:22:25,caranya mudah dan cepat,mudah cepat,positif,positif
Pengguna Google,2024-12-08 12:03:36,Sukses selalu,sukses,positif,positif
Pengguna Google,2024-12-08 11:58:30,Dulu aplikasi.y bagus..bisa bayar angsuran lewat aplikasi ini tapi kenapa sekarang malah tambah ga jelas sering eror mau bayar ga bisa... padahal Adira perusahan besar kenapa Aplikasinya sering eror seperti ini... Maaf ya saya turunin bintang.y dulu....,aplikasiy bagusbisa bayar angsur aplikasi ga eror bayar ga adira usah aplikasi eror maaf ya turunin bintangy,negatif,negatif
Pengguna Google,2024-12-07 23:21:53,"masa saya mau buat pin baru ketik 2 angka langsung terisi otomatis, galogis",pin ketik 2 angka langsung isi otomatis galogis,negatif,negatif
Pengguna Google,2024-12-07 20:16:15,"Setiap mau bayar angsuran tiap bulan ada aja kendala nih aplikasi, sampahh",bayar angsur aja kendala nih aplikasi sampahh,negatif,negatif
Pengguna Google,2024-12-07 15:01:36,"Saldo DanamonE Wallet saya tiba tiba jadi, sebelumnya Rp 509000, padahal saldo ini sy mau pakai utk bayar angsuran, dari bulan nop 2924 aplikasinya betmasalah, saya sangat kecewa sekali pada Adirau 😡😡😡",saldo danamone wallet rp 509000 saldo sy pakai utk bayar angsur nop 2924 aplikasi betmasalah kecewa adirau,negatif,negatif
Pengguna Google,2024-12-07 10:28:12,Aplikasi payah lelet.giliran mao tuker poin belanja gk bisa,aplikasi payah leletgiliran mao tuker poin belanja gk,negatif,negatif
Pengguna Google,2024-12-06 20:12:31,Ini gimana sih sudah isi data pasti selalu error,gimana sih isi data error,negatif,negatif
Pengguna Google,2024-12-06 12:52:29,Sangat membantu dalam proses motor,bantu proses motor,positif,positif
Pengguna Google,2024-12-06 12:37:24,Mantap 👍🏻,mantap,positif,positif
Pengguna Google,2024-12-06 11:44:28,Sangat cocok digunakan,cocok,positif,positif
Pengguna Google,2024-12-06 11:33:19,Ok mempermudah,ok mudah,positif,positif
Pengguna Google,2024-12-06 10:01:25,"Lemot aplikasinya, tolong perbaiki",lot aplikasi tolong baik,positif,negatif
Pengguna Google,2024-12-06 09:52:38,Baguss,baguss,positif,positif
Pengguna Google,2024-12-06 08:29:20,Mantul,mantul,positif,positif
Pengguna Google,2024-12-06 08:27:43,Cuma telepon doank.. survey ga pernah,telepon doank survey ga,negatif,negatif
Pengguna Google,2024-12-06 04:46:18,Penggemar berat para janda kembang,gemar berat janda kembang,positif,positif
Pengguna Google,2024-12-06 01:18:51,ga amanah,ga amanah,negatif,positif
Pengguna Google,2024-12-05 21:50:47,Kapok make losing Adira. Tidak ada peringatan dri kantor cabang Maen datang ajah tuh DC sambil bilang mau ambil motor. Baru telat sebulan ajah riweuh segala datang Adira udah banyak kasus jelek Kapok saya kalo udah lunas nggak mau lagi2mke lising Adira DC datang tanpa pemberitahuan Bisa saya laporkan polisi karna tidak ada peringatan baru sebulan riweuh,kapok make losing adira ingat dri kantor cabang maen ajah tuh dc bilang ambil motor telat bulan ajah riweuh adira udah jelek kapok kalo udah lunas nggak lagi2mke lising adira dc pemberitahuan lapor polisi karna ingat bulan riweuh,negatif,negatif
Pengguna Google,2024-12-05 20:35:38,"Sya sebagi konsumen kecwa terhadap adira tolog bapa dan ibu baru tlat bayar 1 kali kasar ya minta ampun pa bu padal kn klo g ada konsun anda jga g akn bisa maju dan sya minta kepada petugas ya jgn terlalu kasar"" ya",sya bagi konsumen kecwa adira tolog bapa tlat bayar 1 kali kasar ya ampun pa bu padal kn klo g konsun jga g akn maju sya tugas ya jgn kasar ya,negatif,negatif
Pengguna Google,2024-12-05 17:28:54,Aplikasi TOLOL LEMOT kagak guna,aplikasi tolol lot kagak,negatif,negatif
Pengguna Google,2024-12-05 17:08:00,Mantab,mantab,positif,positif
Pengguna Google,2024-12-05 16:16:14,Aplikasi sangatb membatu,aplikasi sangatb batu,positif,positif
Pengguna Google,2024-12-05 15:46:34,"Mau minjem apa"" mikir lagi bunga tinggi pelayanan nol besar",minjem mikir bunga layan nol,negatif,positif
Pengguna Google,2024-12-05 13:40:12,adiraku -kridit & pinjaman ok aman dan terpercaya,adiraku kridit pinjam ok aman percaya,positif,positif
Pengguna Google,2024-12-05 13:21:42,Ok,ok,positif,positif
Pengguna Google,2024-12-05 13:21:08,Mempermudah,mudah,positif,positif
Pengguna Google,2024-12-05 09:49:00,Aplikasi sangat membantu,aplikasi bantu,positif,positif
Pengguna Google,2024-12-05 07:47:23,Semoga Adira tambah jaya,moga adira jaya,positif,positif
Pengguna Google,2024-12-04 23:50:00,keren,keren,positif,positif
Pengguna Google,2024-12-04 21:53:56,"Saya kasih bintang 1 aja, katanya bisa pinjam tpi pas di klik pinjam msa muter2 trus gk bisa kebuka, aplikasi parah",kasih bintang 1 aja pinjam tpi pas klik pinjam msa muter2 trus gk buka aplikasi parah,negatif,negatif
Pengguna Google,2024-12-04 21:39:28,OID sudah database maksudnya apa? Saya gabisa login,oid database maksud gabisa login,negatif,negatif
Pengguna Google,2024-12-04 18:08:46,Rentenir lintah darat angsuran berapa bayarnya berapa padahal pake aplikasi adminnya 20rb sendiri,rentenir lintah darat angsur bayar pake aplikasi adminnya 20rb,negatif,negatif
Pengguna Google,2024-12-04 17:38:45,Ok,ok,positif,positif
Pengguna Google,2024-12-04 16:50:43,Bagus,bagus,positif,positif
Pengguna Google,2024-12-04 11:13:50,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-12-04 10:39:33,Ruwet,ruwet,negatif,positif
Pengguna Google,2024-12-04 08:41:12,Siiip,siiip,positif,positif
Pengguna Google,2024-12-04 07:12:33,"Jatuh tempo masih beberapa hari, lsg ada dendanya. Mantap lanjutkan",jatuh tempo lsg denda mantap lanjut,negatif,positif
Pengguna Google,2024-12-04 00:00:16,"Aplikasi ngga jelas,buat bayar lemot ,buat cek angsuran lemot jga padahal sinyal +wfi enak enak aja",aplikasi ngga jelasbuat bayar lot cek angsur lot jga sinyal wfi enak enak aja,negatif,negatif
Pengguna Google,2024-12-03 23:27:54,Coba,coba,positif,positif
Pengguna Google,2024-12-03 18:33:15,Sangat bagus dan membantu,bagus bantu,positif,positif
Pengguna Google,2024-12-03 17:43:10,Mantap,mantap,positif,positif
Pengguna Google,2024-12-03 15:47:36,Tolong diperbaiki lagi karena sering eror,tolong baik eror,negatif,negatif
Pengguna Google,2024-12-03 14:18:49,sangat tidak mebantu apk rusak,mebantu apk rusak,negatif,negatif
Pengguna Google,2024-12-03 13:02:25,"Sekarang Aplikasi adiraku ngaco, adirapay diilangin kaspro g bisa digunakan.",aplikasi adiraku ngaco adirapay diilangin kaspro g,negatif,negatif
Pengguna Google,2024-12-03 12:05:57,kalau mau tanya keluhan atas pengambilan sepeda motor pas mau pelunasan ko di minta uang asuransi sedangkan dari awal ngambil motor tidak ada pemberitahuan dia bilang program itu ngadunya kemna ya,keluh ambil sepeda motor pas lunas ko uang asuransi ngambil motor pemberitahuan bilang program ngadunya kemna ya,negatif,negatif
Pengguna Google,2024-12-02 23:50:39,Aplikasi bucok,aplikasi bucok,negatif,negatif
Pengguna Google,2024-12-02 11:33:36,Gak bisa di centang knpa yaa,gak centang knpa yaa,positif,positif
Pengguna Google,2024-12-02 10:34:20,Mantab,mantab,positif,positif
Pengguna Google,2024-12-02 10:20:11,Baru pertama kali pakai aplikasi nya,kali pakai aplikasi nya,positif,negatif
Pengguna Google,2024-12-02 06:37:45,Aktifasi kaspro selalu eror server sudah menghubungi cs adira ttp tidak ada solusi bukan nya mepermudah pembayarandi adiraku malah mepersulit,aktifasi kaspro eror server hubung cs adira ttp solusi nya mepermudah pembayarandi adiraku mepersulit,negatif,negatif
Pengguna Google,2024-12-02 05:29:47,aplikasi eror jdi MLS pkenya,aplikasi eror jdi mls pkenya,negatif,negatif
Pengguna Google,2024-12-01 18:02:52,Good,good,positif,positif
Pengguna Google,2024-12-01 16:51:19,"Bisa nggak sih aplikasinya lebih baik lagi, ?? Lemot banget,",nggak sih aplikasi lot banget,negatif,negatif
Pengguna Google,2024-12-01 13:19:54,"Apk Cacat, cicilan teratur tapi tiba"" ada denda wkwkw",apk cacat cicil atur denda wkwkw,negatif,negatif
Pengguna Google,2024-12-01 12:00:27,"ada keluhan Disuruh tulis data HCS, jawabnya lama, giliran sdh kirim data jawabnya chat diakhiri krn g ada respon, Emang g pake waktu klo tulis data, Diulang dari awal malah jawabnya sistem ada gangguan... G profesiona..",keluh suruh tulis data hcs gilir sdh kirim data chat krn g respon emang g pake klo tulis data ulang sistem ganggu g profesiona,negatif,negatif
Pengguna Google,2024-12-01 11:28:57,aplikasi eror,aplikasi eror,negatif,negatif
Pengguna Google,2024-12-01 09:53:42,Ok,ok,positif,positif
Pengguna Google,2024-12-01 08:53:10,"Ok,Sangat Membantu Sekali,trimakasih 🙏",oksangat bantu sekalitrimakasih,positif,positif
Pengguna Google,2024-11-30 22:19:49,Mantap saya bisa liat bayar angsuran tiap bulan,mantap liat bayar angsur,positif,positif
Pengguna Google,2024-11-30 19:53:44,Baguss banget dan terpercaya untuk Adira,baguss banget percaya adira,positif,positif
Pengguna Google,2024-11-30 18:14:33,"Woyyy... lama2 ini aplikasi seperti sampah.. ngapain ada aplikasi tapi bayar pake adirapay nya aja gag bisa..mending gag usah bikin aplikasi kalo gag berguna. Bayar ke kantor adira kena admin 20 rb, byr online sm aja kena 20 rb, udh nyicil ada bunga msh aja mau bayar angsuran kena admin lg 20 rb..mngkin bayar karyawan nya dari duit admin tiap pd byr angsuran..licik amat...",woyyy lama2 aplikasi sampah ngapain aplikasi bayar pake adirapay nya aja gag bisamending gag bikin aplikasi kalo gag guna bayar kantor adira kena admin 20 rb byr online sm aja kena 20 rb udh nyicil bunga msh aja bayar angsur kena admin lg 20 rbmngkin bayar karyawan nya duit admin pd byr angsuranlicik,negatif,negatif
Pengguna Google,2024-11-30 17:48:06,Tidak bisa mengatasi masalah,atas,negatif,positif
Pengguna Google,2024-11-30 14:51:08,Lumayan banyak dapat. Bonus yg tak terduga.,lumayan bonus yg duga,positif,positif
Pengguna Google,2024-11-30 14:39:05,Susah bgd loginya,susah bgd log,negatif,negatif
Pengguna Google,2024-11-29 19:15:55,Good,good,positif,positif
Pengguna Google,2024-11-29 10:54:50,Pengabil BPKB dipersulit terlalu rewel cs nya materl nya banyak yang kurang remi,kabil bpkb sulit rewel cs nya materl nya remi,negatif,negatif
Pengguna Google,2024-11-29 08:15:43,parahhh ga jelas.,parahhh ga,negatif,negatif
Pengguna Google,2024-11-29 06:26:49,"Saya pelanggan setia adira dari tahun 2016 , kenapa pembayaran sekarang gak kayak dulu, bayar lewat aplikasi dengan jumblah sesuai tagihan ,mau bayar lebih harus ke kantor, buang² waktu antri. . Padahal bagus bayar lewat aplikasi hemat waktu ,dapat poin bisa di tukar.",langgan setia adira 2016 bayar gak kayak bayar aplikasi jumblah sesuai tagih bayar kantor buang antri bagus bayar aplikasi hemat poin tukar,negatif,positif
Pengguna Google,2024-11-28 18:41:06,"tolong bikin aplikasi yg bisa orang tahu kalo kita udah bayar angsuran dan ga lewat dari tempo jangan cuma bisa chat di wa seolah olah gua blom bayar, bikin aplikasi yg bner biar kita juga tahu kapan angsuran itu lunas banyak dari oknum2 kaya kalian yg pake pihak mata elang buat narik kendaraan seolah olah motor kita ga lunas bayar",tolong bikin aplikasi yg orang kalo udah bayar angsur ga tempo chat wa olah gua blom bayar bikin aplikasi yg bner biar angsur lunas oknum2 kaya yg pake mata elang narik kendara olah motor ga lunas bayar,negatif,negatif
Pengguna Google,2024-11-28 18:09:38,"Keluhan saya ada 2. 1. Kredit kendaraan itu sudah ada bunganya, bayar angsuran tiap bulan masih dimintai admin. 2. Update laporan pembaran sering tidak on time. Sehingga tagihan sudah dibayar masih ditagih lagi.",keluh 2 1 kredit kendara bunga bayar angsur admin 2 update lapor bar on time tagih bayar tagih,negatif,negatif
Pengguna Google,2024-11-28 17:59:01,Sangat bagus tapi kadang eror lowding nya lama,bagus kadang eror lowding nya,positif,positif
Pengguna Google,2024-11-28 14:58:43,"Oke ...sangat membantu ...,terkadang suka loading lama ..",oke bantu terkadang suka loading,positif,positif
Pengguna Google,2024-11-28 13:46:21,"Jadi lebih mudah buat liat angsuran, tp lemot kebanyakan fitur dan iklan",mudah liat angsur tp lot banyak fitur iklan,positif,positif
Pengguna Google,2024-11-28 13:17:08,Lumayan,lumayan,positif,positif
Pengguna Google,2024-11-28 13:15:36,sangat membantu,bantu,positif,positif
Pengguna Google,2024-11-28 07:47:47,Baik,,negatif,positif
Pengguna Google,2024-11-28 01:44:07,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-11-28 01:27:58,Sepertinya g reltim daptar Danamon ajah no NIK vailt trus Coba Aplikasinya taro kaca pembesar biyar bisa kbaca Di tambah tidak bisa transaksi kontrak.makin kmari Adira makin lemot dan susah buat transaksi...payahhhh,g reltim daptar danamon ajah no nik vailt trus coba aplikasi taro kaca besar biyar kbaca transaksi kontrakmakin kmari adira lot susah transaksipayahhhh,negatif,negatif
Pengguna Google,2024-11-27 18:09:41,keren,keren,positif,positif
Pengguna Google,2024-11-27 10:08:57,Top,top,positif,positif
Pengguna Google,2024-11-27 07:18:31,"Aplikasi nya msh terasa berat, loading lambat. Nawarin kredit tapi responnya lambat..😂 Status pembayaran kredit juga lambat.. padahal sdh bayar, tapi status dibayarnya baru bisa dilihat di kemudian hari.. pilihan pembayarannya juga kurang variatif.. design antar muka juga tidak menarik.. pilihan motor umum tidak lengkap.. jadi males buka apk ini.. Ah, pokoknya byk yg hrs dibenahi lagi lah..",aplikasi nya msh berat loading lambat nawarin kredit responnya lambat status bayar kredit lambat sdh bayar status bayar pilih bayar variatif design muka tarik pilih motor lengkap males buka apk ah pokok byk yg hrs benah,negatif,positif
Pengguna Google,2024-11-27 07:02:53,"mau bayar cicilan aja di buat susah error terus, tolong lah",bayar cicil aja susah error tolong,negatif,negatif
Pengguna Google,2024-11-26 18:47:50,Setelah d update malah ga bisa log in ad ap ni ud d coba berkali2 gagal trs,d update ga log in ad ap ni ud d coba berkali2 gagal trs,negatif,negatif
